probe,probe_x_m,probe_y_m,side,x_bin_m,coherence_f1,coherence_f2,frequency_f1_hz,frequency_f2_hz
0,0.01,0.0,fin_z_max,0.009524387499999998,0.2490149119586359,0.9856462959025782,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.009870532499999998,0.1200023035585927,0.9886488242759177,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.010216677499999998,0.10562370343155321,0.9831439697105807,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.010908967499999998,0.0005105668738124116,0.9775709540099787,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.011255112499999997,0.0378068582050029,0.9653159558205668,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.011947402499999997,0.46668580472480076,0.9600488265757479,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.012293547499999998,0.7564994726564156,0.9510523508047011,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.012985837499999998,0.8565814721457858,0.9501577685143578,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.013331982499999999,0.8121625428781586,0.9547206506582899,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,0.013678127499999998,0.7999548145207993,0.9577429736392404,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0136673275,0.21319411066869093,0.9799525880080427,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.012975037499999998,0.213240601354846,0.9799623525576142,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0119366025,0.21336026977109307,0.9799697290951497,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0108981675,0.21348045762014126,0.9799558614472298,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0098597325,0.2136128123308142,0.9799211542984206,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.008821297499999999,0.21379006362546496,0.9799302695476365,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0077828625,0.21400455095133444,0.9799021213783092,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0067444275000000005,0.2143243284568881,0.9797291648135299,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0063982825,0.214658545170623,0.9796678976716927,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0060521375,0.2149166913609051,0.979823375880556,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0057059925,0.21547766114713843,0.9801029857712357,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.005359847500000001,0.21585311065316218,0.980578092760666,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.005013702500000001,0.21566577474085563,0.9802171446955592,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0046675575,0.21695042424110522,0.9809448895029929,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0043214125,0.21717078012422888,0.9815815617389418,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.003975267500000001,0.2163277091599806,0.9805757488762495,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.003629122500000001,0.2185066570274057,0.9822258342387788,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0032829775,0.21843930341870435,0.9824926478876972,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0029368325,0.2171545595891952,0.9808707053137277,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.002590687500000001,0.22076772751779894,0.9834837312809567,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.002244542500000001,0.22313737263562355,0.9841612527664602,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0018983975000000002,0.21915450740372577,0.981540550612498,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0015522525000000002,0.22492298932566415,0.9846542804570081,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0012061075000000011,0.2259052288089877,0.9847322560492793,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0008599625000000012,0.2205409890311388,0.9816237107371061,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0005138175000000004,0.2312386370069839,0.9842185001045555,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,-0.0001676725000000004,0.22265682927713554,0.9823736983176594,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0001784724999999987,0.24492876881202363,0.9840063607531649,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0005246174999999987,0.22487083683115128,0.9834916866099626,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0008707624999999995,0.2260961303638459,0.9830042103639958,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0012169074999999994,0.26559889964696454,0.9849294256079058,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0015630524999999985,0.23290993301328605,0.9846316323919538,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0019091974999999994,0.23019047348658392,0.9837038134396895,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0022553425,0.3065254353610479,0.9815530882675357,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0026014874999999993,0.2388956978145002,0.9855962365226465,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0029476324999999984,0.23510336822829156,0.9847264193643362,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0032937774999999975,0.2486065711818881,0.9869596676666975,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0036399224999999983,0.36794576493412234,0.9715747785721586,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.003986067499999999,0.24246280049772756,0.9861884530745159,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.004332212499999998,0.25645069254817154,0.9883575570501644,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.004678357499999999,0.2116740260637063,0.9464743638062284,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0050245025,0.24718008024028504,0.9884544803013391,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.005370647499999999,0.2540981428720403,0.9883226561613401,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.005716792499999998,0.05856355829242326,0.9243247206081879,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.006062937499999997,0.208838544296591,0.9689888982282526,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.006409082499999998,0.18363587988444807,0.9629432782400308,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.006755227499999999,0.18856353524652056,0.9656821242154928,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.007447517499999999,0.13160276976623492,0.9405353247032905,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.0077936624999999995,0.1493654049933036,0.9470013325465532,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.008485952499999998,0.13352128388389595,0.948931930991647,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.008832097499999997,0.20163702740614106,0.9692100753133922,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.009524387499999998,0.2550161466600993,0.9841379498982264,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.009870532499999998,0.317866170584798,0.9872523559825058,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.010216677499999998,0.3742399919380285,0.9792065299250492,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.010908967499999998,0.40234383067289686,0.9672787143466937,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.011255112499999997,0.42891584962292334,0.9299292469701915,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.011947402499999997,0.43343060119036053,0.9145237454817648,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.012293547499999998,0.43144221034868613,0.8667069932185855,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.012985837499999998,0.43554764087035436,0.8466088766109341,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.013331982499999999,0.4334766637793061,0.80286501770355,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_min,0.013678127499999998,0.43645086420864143,0.8032145741704042,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0136673275,0.2129449883925962,0.9799772924496517,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.012975037499999998,0.21291332987599376,0.9799928082655532,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0119366025,0.2128224769453674,0.980019640292775,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0108981675,0.21272845490757505,0.9800135696236059,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0098597325,0.212596253746798,0.9799927789070261,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.008821297499999999,0.2124125134938149,0.980016097664125,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0077828625,0.2121547745881468,0.9800100202397405,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0067444275000000005,0.21165155009006503,0.9798694008580916,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0063982825,0.2109914772372806,0.979800299078298,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0060521375,0.2110462195682638,0.9800190492549116,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0057059925,0.2104896025663738,0.9802995249373784,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.005359847500000001,0.210073398944465,0.9808205368179889,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.005013702500000001,0.21036001737150567,0.9805572298148639,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0046675575,0.20916183818171463,0.9812826847909428,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0043214125,0.2087430691364745,0.9818288016355694,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.003975267500000001,0.20970265441349165,0.9810140309163263,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.003629122500000001,0.20785491984456358,0.9826497845513612,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0032829775,0.20766011480896912,0.9829128256376239,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0029368325,0.20895840226825851,0.9817218966416473,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.002590687500000001,0.20624761133148492,0.9839992113694428,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.002244542500000001,0.2052246465209463,0.9847079859864225,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0018983975000000002,0.20728252014421514,0.9822212271030054,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0015522525000000002,0.20348987465081927,0.9853162828314914,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0012061075000000011,0.2030907650727899,0.9852869477865907,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0008599625000000012,0.20607088732812123,0.9824223728481412,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0005138175000000004,0.2018024875779821,0.984592072731983,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,-0.0001676725000000004,0.20430900943978372,0.9830974109863568,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0001784724999999987,0.20156213619228291,0.9841252093223133,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0005246174999999987,0.2027845387453884,0.9842692279902745,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0008707624999999995,0.20250609017481772,0.9841617746213281,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0012169074999999994,0.20653126400078115,0.9853732353788726,3.1250000000000666,6.640625000000141
1,0.02,0.0,fin_z_max,0.0015630524999999985,0.19976159177157654,0.9851448467392977,3.1250000000000666,6.640625000000141
