x,y,mean,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10
0.006000000052,0.006000000052,0.1272756487,-3.799876535e-06,1.65693376e-05,1.010249152e-05,4.977266689e-06,2.30731343e-05,-1.676838624e-05,-8.96249434e-05,5.358584647e-05,0.0001797783658,2.744839951e-07
0.006000000052,0.00549999997,0.1271233439,-3.388775133e-06,1.390283338e-05,8.902881786e-06,3.788321608e-06,2.144023099e-05,-9.112390362e-06,0.0001362660723,0.000373321182,8.354680153e-05,3.015591965e-07
0.006000000052,0.007000000216,0.1276447028,-4.410094841e-06,2.296127609e-05,1.273212217e-05,7.192352061e-06,3.208390629e-05,-1.118156439e-05,-0.0001314673503,6.0303945e-05,0.0002696062772,3.997157252e-07
0.006000000052,0.007000000216,0.1276337579,-4.37482364e-06,2.286898539e-05,1.269231172e-05,7.566151098e-06,3.509569135e-05,2.329566737e-05,5.779185046e-05,0.0003526274634,0.0002602779072,5.319762769e-07
0.006000000052,0.006500000134,0.1274527431,-4.079328191e-06,1.970453349e-05,1.139835761e-05,6.215538392e-06,2.654549767e-05,6.870777582e-06,9.524967115e-05,0.0003657077398,0.0001724866276,4.17192525e-07
0.006000000052,0.00800000038,0.1280821815,-4.65082166e-06,3.043105944e-05,1.538351884e-05,1.006060443e-05,4.24928614e-05,-1.806116616e-05,4.563403097e-05,0.0004214943181,0.0002692802128,5.802930887e-07
0.006000000052,0.00800000038,0.1280748203,-4.634971409e-06,3.037322941e-05,1.526762402e-05,1.060567025e-05,4.202472735e-05,3.006662229e-05,1.393701793e-05,0.0003609725056,0.0003520606943,6.631409628e-07
0.006000000052,0.007499999832,0.1278506085,-4.494220941e-06,2.658552259e-05,1.403250763e-05,8.692442501e-06,3.786398647e-05,-8.900310697e-06,1.830151326e-05,-0.001527410714,-0.00124932303,-2.474649205e-06
0.006000000052,0.008999999613,0.12859983,-4.381388508e-06,3.899705672e-05,1.782168203e-05,1.432393972e-05,5.538170154e-05,1.726491534e-05,-3.326686358e-05,0.0003984349745,0.000448730033,8.132401571e-07
0.006000000052,0.008999999613,0.1285901934,-4.358641114e-06,3.891495705e-05,1.77322424e-05,1.436429015e-05,5.542313007e-05,1.740755633e-05,-3.323607563e-05,0.0003982410535,0.0004488865082,8.121615454e-07
0.006000000052,0.009499999695,0.1289035901,-3.901252391e-06,4.38389922e-05,1.883861265e-05,1.635047423e-05,6.123299126e-05,-1.205197515e-05,-4.195266662e-05,0.0004476898816,0.0004569449108,8.493576522e-07
0.006000000052,0.01099999994,0.1299166858,-1.594077394e-06,5.943815417e-05,2.193642127e-05,2.430861894e-05,8.268812622e-05,-2.661935524e-05,8.602478452e-05,0.0008433288666,0.0005593478675,1.188024963e-06
0.006000000052,0.01099999994,0.129885526,-1.537742952e-06,5.917641854e-05,2.186678661e-05,2.424112337e-05,8.299641773e-05,2.103822913e-05,5.52969819e-05,0.0007821324359,0.0006407544408,1.268038011e-06
0.006000000052,0.01049999986,0.1295340821,-2.454313148e-06,5.382484334e-05,2.082564672e-05,2.16277795e-05,7.525507058e-05,1.54024008e-05,-0.0001243127632,0.0004397375016,0.0006411496868,1.098239148e-06
0.006000000052,0.01049999986,0.1295620188,-2.507412295e-06,5.405316672e-05,2.096792545e-05,2.203747249e-05,7.365723688e-05,1.238936529e-05,9.633391889e-05,0.0007796956793,0.0005487225676,1.13959423e-06
0.006000000052,0.01150000002,0.1303296328,-1.507119885e-07,6.534462721e-05,2.280951711e-05,2.777890859e-05,8.961779477e-05,3.09962396e-05,1.137088594e-05,0.0007867916331,0.0007360897436,1.400992737e-06
0.006000000052,0.01150000002,0.1302946478,-9.294733543e-08,6.507237071e-05,2.265402565e-05,2.785540867e-05,8.97632261e-05,3.120266839e-05,1.146278816e-05,0.0007863475073,0.0007364491384,1.399464738e-06
0.006000000052,0.01250000019,0.1312229201,3.362690262e-06,7.769851114e-05,2.42802223e-05,3.583463842e-05,0.0001097188204,-1.587512055e-05,-4.865673598e-05,0.0008846228022,0.0008516672423,1.608625777e-06
0.006000000052,0.01300000027,0.1317032591,5.432120174e-06,8.414466507e-05,2.497041844e-05,3.948574971e-05,0.0001145209664,-8.051838427e-06,0.0001282558096,0.001228260559,0.0008546324787,1.783712699e-06
