mode,singular_value,energy_pct,cum_energy_pct
1,2.715956159,86.54181169,86.54181169
2,1.062413022,13.24241647,99.78422816
3,0.1335940994,0.2093895605,99.99361772
4,0.0231079854,0.006264762931,99.99988249
5,0.003151649382,0.0001165349691,99.99999902
6,0.0002826371228,9.37214241e-07,99.99999996
7,5.906284617e-05,4.092693433e-08,100
8,6.210298558e-06,4.524862959e-10,100
9,2.76800581e-06,8.989063885e-11,100
10,2.942792189e-08,1.016013927e-14,100
