# Solver information
# Time            	U_solver          	Ux_initial        	Ux_final          	Ux_iters          	Uy_initial        	Uy_final          	Uy_iters          	U_converged       	p_solver          	p_initial         	p_final           	p_iters           	p_converged       
0.000152610522044 	DILUPBiCGStab	1.9419183100e-03	2.3477678090e-10	2	4.7465972530e-02	1.7839939260e-10	3	false	GAMG	1.0000000000e+00	6.7534378150e-03	10	true
0.000335743148496 	DILUPBiCGStab	9.9705516480e-02	7.5476799520e-10	2	3.7497298090e-01	9.7491393020e-11	3	false	GAMG	3.9301050170e-01	2.9551055940e-03	7	true
0.000550408190382 	DILUPBiCGStab	1.3265307620e-01	5.4349838990e-11	3	4.3765655840e-01	6.2434217900e-10	3	false	GAMG	4.4566458170e-01	4.1219526910e-03	6	true
0.000808006240645 	DILUPBiCGStab	5.7641397940e-02	9.6246277750e-10	2	1.4018694230e-01	2.6451238980e-10	3	false	GAMG	5.8004396800e-01	5.3179650680e-03	6	true
0.00111572995269  	DILUPBiCGStab	1.2996989020e-02	8.9235621090e-10	2	7.5592640490e-02	3.0007133160e-10	3	false	GAMG	6.8945013640e-01	6.0924642230e-03	5	true
0.00147839936662  	DILUPBiCGStab	7.2908199960e-03	3.3086631420e-11	3	5.9868970740e-02	4.5825436930e-10	3	false	GAMG	5.0500027830e-01	3.4946771770e-03	6	true
0.00189652572538  	DILUPBiCGStab	3.0138034820e-03	4.4467023910e-11	3	2.3650816630e-02	5.2280305290e-10	3	false	GAMG	3.3893331910e-01	2.0682010240e-03	5	true
0.00237033118578  	DILUPBiCGStab	2.0042100130e-03	6.6953292500e-11	3	1.6489488620e-02	6.6143715730e-10	3	false	GAMG	2.1112824990e-01	2.0260630360e-03	4	true
0.00290014107394  	DILUPBiCGStab	1.5524179170e-03	1.0012891590e-10	3	1.2748585960e-02	9.2648650350e-10	3	false	GAMG	1.7288529630e-01	1.3976165540e-03	4	true
0.00345954325939  	DILUPBiCGStab	1.2144271870e-03	1.1865072700e-10	3	1.0254553720e-02	9.7191415140e-10	3	false	GAMG	9.3412671990e-02	8.7841904250e-04	4	true
0.00401870051635  	DILUPBiCGStab	1.0062387980e-03	9.8548946820e-11	3	7.9716185310e-03	7.9086580800e-10	3	false	GAMG	5.6663581800e-02	5.1216772360e-04	4	true
0.00457914883673  	DILUPBiCGStab	8.8034857520e-04	7.9973875150e-11	3	6.7254102490e-03	6.7334072220e-10	3	false	GAMG	3.8349847640e-02	3.6094127850e-04	4	true
0.00514197351254  	DILUPBiCGStab	7.9636403720e-04	6.7763466260e-11	3	6.0322674920e-03	5.9431363140e-10	3	false	GAMG	2.9252947660e-02	2.6526136870e-04	4	true
0.00570789457965  	DILUPBiCGStab	7.3582829000e-04	5.9230897200e-11	3	5.5814269110e-03	5.2852750750e-10	3	false	GAMG	2.3083227880e-02	2.0915086110e-04	4	true
0.00627737531074  	DILUPBiCGStab	6.8903737520e-04	5.2901299400e-11	3	5.2234548670e-03	4.7287795200e-10	3	false	GAMG	2.0391509530e-02	1.8320033610e-04	4	true
0.00685072493925  	DILUPBiCGStab	6.5163024920e-04	4.7972166400e-11	3	4.9405261170e-03	4.2726691180e-10	3	false	GAMG	1.7806651660e-02	1.6149933020e-04	4	true
0.00742817181005  	DILUPBiCGStab	6.2097954280e-04	4.3977901760e-11	3	4.7063384330e-03	3.9049941770e-10	3	false	GAMG	1.6383478110e-02	1.4588274230e-04	4	true
0.00800989149526  	DILUPBiCGStab	5.9524929980e-04	9.8407024430e-10	2	4.5022183840e-03	3.6177137640e-10	3	false	GAMG	1.5156341390e-02	1.2996912930e-04	4	true
0.00859602317858  	DILUPBiCGStab	5.7343856360e-04	9.1153491010e-10	2	4.3190241440e-03	3.3821210820e-10	3	false	GAMG	1.4683812930e-02	1.2330235150e-04	4	true
0.00918667568434  	DILUPBiCGStab	5.5473947530e-04	8.4856825170e-10	2	4.1544467390e-03	3.1897275520e-10	3	false	GAMG	1.4177590860e-02	1.1488884300e-04	4	true
0.00978192456909  	DILUPBiCGStab	5.3838918290e-04	7.9292487220e-10	2	4.0198528050e-03	3.0274034220e-10	3	false	GAMG	1.4265996220e-02	1.0678135330e-04	4	true
0.0103818088398   	DILUPBiCGStab	5.2312009190e-04	7.4344075220e-10	2	3.9071082670e-03	2.8904952270e-10	3	false	GAMG	1.4236774820e-02	1.0484646210e-04	4	true
0.01098632928     	DILUPBiCGStab	5.0907725500e-04	6.9920889270e-10	2	3.8123074760e-03	2.7728481750e-10	3	false	GAMG	1.4549810810e-02	9.8525805460e-05	4	true
0.0115954494515   	DILUPBiCGStab	4.9573726420e-04	6.5923085780e-10	2	3.7325328360e-03	2.6704733040e-10	3	false	GAMG	1.4910082520e-02	9.7040199940e-05	4	true
0.0122090993313   	DILUPBiCGStab	4.8364336100e-04	6.2290311870e-10	2	3.6640905520e-03	2.5782301200e-10	3	false	GAMG	1.5423800440e-02	9.6262111490e-05	4	true
0.0128271803407   	DILUPBiCGStab	4.7240754720e-04	5.8953987490e-10	2	3.6077708950e-03	2.4971022400e-10	3	false	GAMG	1.6060389150e-02	9.3822048090e-05	4	true
0.0134495723474   	DILUPBiCGStab	4.6228156500e-04	5.5884952900e-10	2	3.5688781750e-03	2.4238563190e-10	3	false	GAMG	1.6840017920e-02	9.5002641660e-05	4	true
0.0140761414134   	DILUPBiCGStab	4.5261875140e-04	5.3048276730e-10	2	3.5315292970e-03	2.3565239430e-10	3	false	GAMG	1.7652191880e-02	9.1278559700e-05	4	true
0.0147067454686   	DILUPBiCGStab	4.4368735870e-04	5.0508812380e-10	2	3.5019390790e-03	2.2954910080e-10	3	false	GAMG	1.8417437130e-02	9.3202990670e-05	4	true
0.015341239788    	DILUPBiCGStab	4.3520516650e-04	4.8306340820e-10	2	3.4675948700e-03	2.2398876130e-10	3	false	GAMG	1.9092869900e-02	1.8612598170e-04	3	true
0.0159794813627   	DILUPBiCGStab	4.2728111790e-04	4.6470286180e-10	2	3.4436706520e-03	2.1856612360e-10	3	false	GAMG	1.9841419440e-02	1.8401094810e-04	3	true
0.0166213312456   	DILUPBiCGStab	4.1974487900e-04	4.5280940070e-10	2	3.4184588910e-03	2.1360611630e-10	3	false	GAMG	2.0480694020e-02	1.7763998350e-04	3	true
0.0172666580703   	DILUPBiCGStab	4.1265077180e-04	4.4508077030e-10	2	3.4061589140e-03	2.0895578440e-10	3	false	GAMG	2.0964141870e-02	1.7547113450e-04	3	true
0.0179153357242   	DILUPBiCGStab	4.0601490210e-04	4.3913120030e-10	2	3.3869866040e-03	2.0458390390e-10	3	false	GAMG	2.1528959340e-02	1.7011205250e-04	3	true
0.0185672443327   	DILUPBiCGStab	3.9960030350e-04	4.3435670800e-10	2	3.3785945930e-03	2.0069116790e-10	3	false	GAMG	2.2004172610e-02	1.7058894280e-04	3	true
0.0192222696789   	DILUPBiCGStab	3.9364136170e-04	4.2989305010e-10	2	3.3616883650e-03	1.9779724520e-10	3	false	GAMG	2.2531281800e-02	1.6815222860e-04	3	true
0.0198803018874   	DILUPBiCGStab	3.8796016270e-04	4.2608424800e-10	2	3.3585836960e-03	1.9580618910e-10	3	false	GAMG	2.2974157180e-02	1.7038385260e-04	3	true
0.0205412332801   	DILUPBiCGStab	3.8277217110e-04	4.2173972810e-10	2	3.3487867880e-03	1.9440899120e-10	3	false	GAMG	2.3471776300e-02	1.6586304370e-04	3	true
0.0212049562081   	DILUPBiCGStab	3.7779065400e-04	4.1806894960e-10	2	3.3533985870e-03	1.9331514490e-10	3	false	GAMG	2.4033065140e-02	1.6850164130e-04	3	true
0.0218713649522   	DILUPBiCGStab	3.7328036780e-04	4.1339725090e-10	2	3.3465673300e-03	1.9263176550e-10	3	false	GAMG	2.4579238500e-02	1.6708166110e-04	3	true
0.0225403552501   	DILUPBiCGStab	3.6891762320e-04	4.0901847240e-10	2	3.3544847460e-03	1.9238048570e-10	3	false	GAMG	2.5040204430e-02	1.6510940670e-04	3	true
0.0232118199955   	DILUPBiCGStab	3.6485617690e-04	4.0386585950e-10	2	3.3474813120e-03	1.9174882300e-10	3	false	GAMG	2.5446405040e-02	1.6094889090e-04	3	true
0.0238856550754   	DILUPBiCGStab	3.6116211620e-04	3.9927576560e-10	2	3.3538758540e-03	1.9128764770e-10	3	false	GAMG	2.5961754420e-02	1.6957482430e-04	3	true
0.0245617582449   	DILUPBiCGStab	3.5760527450e-04	3.9334249010e-10	2	3.3518542130e-03	1.9120191370e-10	3	false	GAMG	2.6532065180e-02	1.5959711480e-04	3	true
0.0252400284531   	DILUPBiCGStab	3.5428702830e-04	3.8808533660e-10	2	3.3580264460e-03	1.9092843090e-10	3	false	GAMG	2.7019413470e-02	1.6368479130e-04	3	true
0.0259203676798   	DILUPBiCGStab	3.5107267670e-04	3.8174674510e-10	2	3.3570064400e-03	1.9052063720e-10	3	false	GAMG	2.7679351500e-02	1.5550579380e-04	3	true
0.0266026823123   	DILUPBiCGStab	3.4812173380e-04	3.7555107520e-10	2	3.3635066020e-03	1.9021556030e-10	3	false	GAMG	2.8279162250e-02	1.6248793090e-04	3	true
0.0272868832422   	DILUPBiCGStab	3.4526704410e-04	3.6926376970e-10	2	3.3636591050e-03	1.8948825170e-10	3	false	GAMG	2.8808242210e-02	1.5137894840e-04	3	true
0.0279728872759   	DILUPBiCGStab	3.4262535540e-04	3.6310262020e-10	2	3.3692725210e-03	1.8894851700e-10	3	false	GAMG	2.9468756270e-02	1.5788674370e-04	3	true
0.0286606167024   	DILUPBiCGStab	3.4006722170e-04	3.5604512160e-10	2	3.3716447230e-03	1.8813820320e-10	3	false	GAMG	3.0369365650e-02	1.4985637030e-04	3	true
0.0293500001538   	DILUPBiCGStab	3.3766641030e-04	3.4944723930e-10	2	3.3801184810e-03	1.8674421090e-10	3	false	GAMG	3.1017019960e-02	1.5695789140e-04	3	true
0.0300409727728   	DILUPBiCGStab	3.3541715660e-04	3.4167629300e-10	2	3.3848594170e-03	1.8572390470e-10	3	false	GAMG	3.1729251520e-02	1.4825823400e-04	3	true
0.0307334754021   	DILUPBiCGStab	3.3333663840e-04	3.3416513180e-10	2	3.3938628570e-03	1.8407134030e-10	3	false	GAMG	3.2462011170e-02	1.5603973820e-04	3	true
0.0314274547368   	DILUPBiCGStab	3.3126353270e-04	3.2523143420e-10	2	3.3993199880e-03	1.8217389300e-10	3	false	GAMG	3.3026498700e-02	1.4822619280e-04	3	true
0.0321228625385   	DILUPBiCGStab	3.2968257420e-04	3.1721430690e-10	2	3.4058731320e-03	1.8023033480e-10	3	false	GAMG	3.3429364110e-02	1.5590425520e-04	3	true
0.0328196553377   	DILUPBiCGStab	3.2805478090e-04	3.0807812500e-10	2	3.4092491120e-03	1.7830780420e-10	3	false	GAMG	3.4139070210e-02	1.4751117270e-04	3	true
0.0335177936513   	DILUPBiCGStab	3.2688702460e-04	2.9937540160e-10	2	3.4158252190e-03	1.7601793730e-10	3	false	GAMG	3.4531912720e-02	1.5478352750e-04	3	true
0.0342172418717   	DILUPBiCGStab	3.2553442600e-04	2.9004396010e-10	2	3.4193631360e-03	1.7370554870e-10	3	false	GAMG	3.5051853610e-02	1.4832095750e-04	3	true
0.0349179672753   	DILUPBiCGStab	3.2452240460e-04	2.8088875980e-10	2	3.4254035720e-03	1.7116424970e-10	3	false	GAMG	3.5487876420e-02	1.5157515480e-04	3	true
0.0356199393809   	DILUPBiCGStab	3.2321849460e-04	2.7099426010e-10	2	3.4268053020e-03	1.6787465540e-10	3	false	GAMG	3.5756430330e-02	1.4511701510e-04	3	true
0.0363231304176   	DILUPBiCGStab	3.2222613940e-04	2.6149137970e-10	2	3.4363114340e-03	1.6455589260e-10	3	false	GAMG	3.5790978420e-02	1.4937138600e-04	3	true
0.0370275140021   	DILUPBiCGStab	3.2103152010e-04	2.5190299340e-10	2	3.4390033430e-03	1.6172610630e-10	3	false	GAMG	3.6050678370e-02	1.4910340490e-04	3	true
0.0377330648002   	DILUPBiCGStab	3.2052884930e-04	2.4241453080e-10	2	3.4450185210e-03	1.5869796690e-10	3	false	GAMG	3.6303391630e-02	1.5024111670e-04	3	true
0.0384397588492   	DILUPBiCGStab	3.1955910750e-04	2.3370823650e-10	2	3.4492194770e-03	1.5580440500e-10	3	false	GAMG	3.6332130760e-02	1.5117785400e-04	3	true
0.0391475721553   	DILUPBiCGStab	3.1922313030e-04	2.2476080490e-10	2	3.4565932860e-03	1.5267208410e-10	3	false	GAMG	3.6078055710e-02	1.4838574270e-04	3	true
0.0398564811557   	DILUPBiCGStab	3.1848015310e-04	2.1642301000e-10	2	3.4590900230e-03	1.4984926870e-10	3	false	GAMG	3.5981866840e-02	1.4694224700e-04	3	true
