theta_rad,theta_deg,z_m,Nu_mean,Nu_rms,A1,phase1_rad,A2,asym_mean_minus_opposite
2.3889194136672383,136.87499999999997,-0.0026,18.146112696386925,0.1469994379923385,0.05078448908008207,-1.2811087172950817,0.03474261231632116,0.20428988075946108
2.4543692606170255,140.62499999999997,-0.0026,18.493959844964834,0.14853333962227058,0.05159564846553596,-1.2842014577024652,0.03496422669309415,0.1762964661583588
2.519819107566813,144.37499999999997,-0.0026,18.448348082551863,0.14721103497470192,0.0513352590573296,-1.2864247781129519,0.03456603399171076,0.14734266700369858
2.5852689545166,148.12499999999997,-0.0026,18.725007353498533,0.14828385398476954,0.05189449719501319,-1.2887197335604996,0.034800163029640556,0.13010068842576317
2.6507188014663874,151.87499999999997,-0.0026,18.805474072386506,0.14791568997224525,0.05193017049413526,-1.2908106852545027,0.0346955295854557,0.10761340834831401
2.7161686484161747,155.62499999999997,-0.0026,18.885206723186382,0.1473794625941466,0.05190772000541714,-1.293139652682392,0.034587499485857896,0.08854836594417037
2.7816184953659624,159.37499999999997,-0.0026,18.856241354095857,0.14572178381721743,0.051500715043805614,-1.2960982189436627,0.0342588455736563,0.07020481790957689
2.8470683423157497,163.12499999999997,-0.0026,18.755885725092416,0.14429299166378928,0.051098000808721525,-1.2976966841797275,0.03390894000925385,0.049170468921794
2.912518189265537,166.87499999999997,-0.0026,18.702171541410156,0.14200665308038107,0.05043062157393763,-1.301631806880279,0.03357551801262094,0.044396387852774666
2.9779680362153242,170.62499999999997,-0.0026,18.57296636362127,0.1399901675430552,0.049785128957367294,-1.3040701345672372,0.03320528751068104,0.0330337703472523
3.0434178831651115,174.37499999999997,-0.0026,18.50636083350339,0.13909993248788935,0.04952304851388046,-1.3051646425927135,0.03299138260407922,0.009246079285830433
3.1088677301148993,178.125,-0.0026,18.50564238388791,0.13795028939761605,0.04910319645068399,-1.3075525914361112,0.03299277006194133,-0.00043853701160045944
-3.1088677301148993,-178.125,-0.0021999999999999997,18.45971430011788,0.13645043459025558,0.048443397105802,-1.310008350124741,0.03304015474893006,-0.0008488412410798674
-3.0434178831651124,-174.37500000000003,-0.0021999999999999997,18.459449825505136,0.13587398500055786,0.048217663261726974,-1.3118534644251458,0.033022599873768634,-0.013202595801459438
-2.9779680362153247,-170.625,-0.0021999999999999997,18.516337292241897,0.1359361994821652,0.048268167339822025,-1.313258044161047,0.03304637809264475,-0.03410645564391501
-2.912518189265537,-166.87499999999997,-0.0021999999999999997,18.65020923388628,0.13621254087404022,0.04833168250205062,-1.316012556352652,0.03325854829760217,-0.03915035598289052
-2.84706834231575,-163.125,-0.0021999999999999997,18.7172071277813,0.13562907193564547,0.04795388869882999,-1.3207748379489292,0.03345446131777774,-0.03535267179075774
-2.7816184953659624,-159.37499999999997,-0.0021999999999999997,18.804612222067558,0.13588271292997847,0.04801277193000112,-1.3228308040971164,0.03358253550153291,-0.052147590357840556
-2.7161686484161756,-155.625,-0.0021999999999999997,18.83261020041731,0.13548630002313003,0.04776097284046682,-1.3264637366811982,0.03365093787774058,-0.06548281925733335
-2.650718801466388,-151.875,-0.0021999999999999997,18.750328455266605,0.13444675267760475,0.047313868981125384,-1.3297019088008384,0.033497217040078756,-0.08103227267271151
-2.585268954516601,-148.12500000000003,-0.0021999999999999997,18.66286794502543,0.1334502747451378,0.04691612198527815,-1.3327409537370873,0.033300476458695306,-0.10047586791408492
-2.5198191075668133,-144.375,-0.0021999999999999997,18.382559159498218,0.13109192043061513,0.046034190627645966,-1.3359789281834997,0.03276025253925758,-0.11549021205277654
-2.4543692606170255,-140.62499999999997,-0.0021999999999999997,18.414725327957626,0.13097067727999326,0.04601829880033523,-1.339355907523311,0.03268658208030301,-0.1420172554654613
-2.3889194136672387,-136.875,-0.0021999999999999997,18.057131101330487,0.1279803177084713,0.04502862999723545,-1.3439910559961525,0.031845536646699084,-0.16850952312388756
-2.323469566717451,-133.125,-0.0021999999999999997,18.112600547609727,0.12808965323894766,0.04513918999104961,-1.3470181553981289,0.031772767820461977,-0.18993183157973093
-2.258019719767664,-129.37500000000003,-0.0021999999999999997,17.78698568601692,0.1252806831084121,0.04420108063342715,-1.3531908510972166,0.030957821071607643,-0.20991838695379528
-2.1925698728178764,-125.625,-0.0021999999999999997,17.190581161385367,0.120467179545526,0.04254264824878565,-1.3621404521883789,0.029607997946216366,-0.23826429526445736
-2.1271200258680896,-121.87500000000003,-0.0021999999999999997,16.97363984521983,0.11866172217016685,0.04192789173849868,-1.3670368477960362,0.029071847558827676,-0.25561378180823624
-2.061670178918302,-118.125,-0.0021999999999999997,16.68564987899407,0.1164284770700809,0.04116474396861977,-1.3711406953065315,0.02843434112433038,-0.2594936719718923
-1.9962203319685143,-114.375,-0.0021999999999999997,16.052065738266606,0.11156295090053521,0.039504915333011106,-1.3808548473853486,0.027016823706727026,-0.26762345536722876
-1.930770485018727,-110.625,-0.0021999999999999997,15.489809006320462,0.10725158315199072,0.03808416617168562,-1.3909440597909954,0.025664540189075397,-0.285832600956363
-1.8653206380689398,-106.875,-0.0021999999999999997,14.77047854064665,0.10174352414025875,0.0363918067562514,-1.405435104770556,0.02374262401272829,-0.32257433678192804
-1.7998707911191523,-103.125,-0.0021999999999999997,14.175243582599187,0.0972876531415377,0.035052773986827025,-1.4181629844817065,0.022089120024188478,-0.3532679512302419
-1.734420944169365,-99.375,-0.0021999999999999997,13.381443589197229,0.09159668253571217,0.033284131052030166,-1.4388076038034097,0.019851249407433106,-0.39396108851373945
-1.6689710972195777,-95.625,-0.0021999999999999997,12.388993391852125,0.0851339121642765,0.031042859933327,-1.4694868285261975,0.017221851330608128,-0.4319055839523891
-1.6035212502697904,-91.87500000000001,-0.0021999999999999997,11.464498016768768,0.07970443783477073,0.02901390035108292,-1.499369197783792,0.014910428316706253,-0.137187848425798
-1.538071403320003,-88.125,-0.0021999999999999997,10.470897770433286,0.07425862215156646,0.026918296901672346,-1.5297362004443225,0.012582018958647702,-0.15576081624805482
-1.4726215563702156,-84.375,-0.0021999999999999997,9.180126705196008,0.06762948194915792,0.024270766209931804,-1.5675595768799746,0.009791821845390429,-0.5008339342187966
-1.4071717094204284,-80.62500000000001,-0.0021999999999999997,8.01776544190218,0.06232763341104743,0.02199097439271692,-1.6044628296553884,0.007495293524603508,-0.5099426424715556
-1.3417218624706408,-76.875,-0.0021999999999999997,6.89491812476097,0.05808550261969128,0.019874298964410772,-1.6457302192009262,0.005709537477097787,-0.5089964392653892
-1.2762720155208536,-73.125,-0.0021999999999999997,6.121839964071475,0.053974962811549,0.018251129618371845,-1.6649789980041438,0.004948926331613802,-0.4879512677226634
-1.2108221685710663,-69.37500000000001,-0.0021999999999999997,5.109843831119258,0.047248739687692096,0.016014317829114465,-1.6823909631894214,0.004163886461575706,-0.4411623014763748
-1.145372321621279,-65.62500000000001,-0.0021999999999999997,4.492538482644648,0.04253673109318426,0.014681986691789597,-1.6887722924242785,0.0036155182312148557,-0.40495865124417474
-1.0799224746714915,-61.87500000000001,-0.0021999999999999997,3.715052116561717,0.0365711661077888,0.01311097799315332,-1.6834579413241308,0.002308461052505693,-0.350310852605896
-1.0144726277217042,-58.12500000000001,-0.0021999999999999997,3.388978128561238,0.03373893791770889,0.012275414924571296,-1.6639466931187181,0.0013639824350644447,-0.31653679406800084
-0.9490227807719169,-54.375000000000014,-0.0021999999999999997,2.8978042949465506,0.029821744289591737,0.010107056608043603,-1.578642666870009,0.0014882497711873163,-0.23573839330386281
-0.8835729338221296,-50.62500000000002,-0.0021999999999999997,2.427173306800802,0.04355039390991106,0.006160213852081742,-1.1375399316455148,0.006183903238866962,-0.06810062953373652
-0.8181230868723421,-46.87500000000001,-0.0021999999999999997,2.202149733849634,0.06754270169108287,0.005157833051527761,-0.221811694705064,0.010244104324870473,0.0808870748838948
-0.7526732399225546,-43.125,-0.0021999999999999997,2.071395600937299,0.09406419829698898,0.008568799237718121,0.545536559841454,0.014024358981280217,0.22987316468427732
-0.6872233929727674,-39.37500000000001,-0.0021999999999999997,2.089667670698557,0.1356525600896459,0.017719005625500425,0.9515687975033835,0.019763217173215115,0.4412348531319499
-0.6217735460229801,-35.62500000000001,-0.0021999999999999997,2.1489725207855264,0.17290212631048268,0.02863258687015349,1.13527735066111,0.024824786580515706,0.6182472968914372
-0.5563236990731928,-31.875000000000014,-0.0021999999999999997,2.291564801334364,0.2045030553298993,0.03890277677098544,1.2218559060957042,0.029085320391874593,0.7440787663488251
-0.4908738521234055,-28.125000000000018,-0.0021999999999999997,2.4399146212585237,0.22997372062856294,0.04926092627481488,1.2795456400420082,0.03196220125522173,0.8255945135088218
-0.425424005173618,-24.37500000000001,-0.0021999999999999997,2.5926391045005595,0.24983977110626784,0.05801729640332772,1.310918181391371,0.03402050126892272,0.8647122925508992
-0.3599741582238305,-20.625000000000004,-0.0021999999999999997,2.7459515110698787,0.2559644504404295,0.06289189503747324,1.3132737172280082,0.033714163909554895,0.8341969673610028
-0.2945243112740432,-16.875000000000007,-0.0021999999999999997,2.8297727968721347,0.25095763649169817,0.06283000960527302,1.2969381694487012,0.032459974741197085,0.7696554385686984
-0.22907446432425593,-13.12500000000001,-0.0021999999999999997,2.917297853614138,0.23380174715003918,0.057970275720314164,1.2439056355243565,0.031180169095395945,0.6333671297787502
-0.16362461737446865,-9.375000000000014,-0.0021999999999999997,2.938175711952848,0.21539398244412053,0.05175610237217983,1.1761705431999643,0.03064444773425737,0.4983689758009131
-0.09817477042468137,-5.625000000000019,-0.0021999999999999997,2.91652024532492,0.19431504968755633,0.04442885515164285,1.0736830589611015,0.030600802141214214,0.326498500476593
-0.03272492347489386,-1.8750000000000107,-0.0021999999999999997,2.861100038231164,0.17475279795040496,0.03759287542825161,0.9345571054124013,0.031521897890453135,0.09716276994504547
0.03272492347489364,1.8749999999999978,-0.0021999999999999997,2.7639372682861185,0.15648237832245393,0.03209390136041652,0.7665471368847487,0.03203719164686195,-0.09716276994504547
0.09817477042468092,5.624999999999994,-0.0021999999999999997,2.590021744848327,0.13464422328870104,0.027019758536382017,0.5190761605716513,0.031101409274411174,-0.326498500476593
0.1636246173744682,9.37499999999999,-0.0021999999999999997,2.439806736151935,0.12030317180109097,0.024578986046007976,0.3429659213839005,0.029015916049057264,-0.4983689758009131
0.2290744643242555,13.124999999999986,-0.0021999999999999997,2.283930723835388,0.10820692382670327,0.022787413569988927,0.2059969420218236,0.026414085699706744,-0.6333671297787502
0.29452431127404277,16.874999999999982,-0.0021999999999999997,2.0601173583034362,0.09476935673759201,0.02039738041909236,0.08315132180906867,0.02380873840698537,-0.7696554385686984
0.35997415822383005,20.624999999999975,-0.0021999999999999997,1.9117545437088759,0.08662600903300813,0.01844854257861085,0.054271344653582757,0.022947571477553073,-0.8341969673610028
0.42542400517361756,24.374999999999986,-0.0021999999999999997,1.7279268119496602,0.07599052941838214,0.015381579284289145,0.06413447922599659,0.021886311626158863,-0.8647122925508992
0.49087385212340506,28.124999999999993,-0.0021999999999999997,1.6143201077497018,0.06755990563287144,0.012498640712382516,0.11810124094202816,0.02070273114024336,-0.8255945135088218
0.5563236990731923,31.87499999999999,-0.0021999999999999997,1.5474860349855388,0.060497190932776675,0.009700831863359126,0.19172211487338947,0.01918511585178263,-0.7440787663488251
0.6217735460229796,35.624999999999986,-0.0021999999999999997,1.5307252238940892,0.05353240950051857,0.007321750653799616,0.24219781860464765,0.0171249204800739,-0.6182472968914372
0.6872233929727669,39.37499999999998,-0.0021999999999999997,1.6484328175666072,0.04594968245727413,0.005165271572695961,0.1998071275442452,0.014700085223970908,-0.4412348531319499
0.7526732399225542,43.12499999999998,-0.0021999999999999997,1.8415224362530216,0.03844324414936965,0.0040752367739415,-0.10279949588297378,0.012304970733714043,-0.22987316468427732
0.8181230868723417,46.874999999999986,-0.0021999999999999997,2.121262658965739,0.03921593506584878,0.004552806704257116,-0.3752040723401509,0.012334287602703862,-0.0808870748838948
0.8835729338221292,50.62499999999999,-0.0021999999999999997,2.4952739363345384,0.0472248146763722,0.0058721337302420715,-0.5399467230148808,0.014304463813538058,0.06810062953373652
0.9490227807719163,54.37499999999998,-0.0021999999999999997,3.1335426882504134,0.06259498166420041,0.008128010870262693,-0.6565695117682998,0.01836375336653365,0.23573839330386281
1.0144726277217035,58.12499999999997,-0.0021999999999999997,3.7055149226292388,0.07029517586464851,0.009996844290379026,-0.757132309923106,0.020500130789652373,0.31653679406800084
1.0799224746714913,61.87499999999999,-0.0021999999999999997,4.065362969167613,0.0726517989599534,0.011171044852409382,-0.8244815855793598,0.021153779307149033,0.350310852605896
1.1453723216212786,65.62499999999999,-0.0021999999999999997,4.897497133888823,0.07817456919954735,0.013804366533315926,-0.9281772292551379,0.022668093292038585,0.40495865124417474
1.2108221685710658,69.37499999999999,-0.0021999999999999997,5.551006132595633,0.08436853330088626,0.015750647751672207,-0.9669185922869704,0.024422404044483776,0.4411623014763748
1.2762720155208531,73.12499999999999,-0.0021999999999999997,6.609791231794138,0.09512395486367002,0.018821717958382077,-1.0036692666372096,0.027493938837035936,0.4879512677226634
1.3417218624706404,76.87499999999997,-0.0021999999999999997,7.403914564026359,0.10115128938213143,0.021150385445924763,-1.0347465905846367,0.029135985761440525,0.5089964392653892
1.4071717094204277,80.62499999999997,-0.0021999999999999997,8.527708084373735,0.1054796283474673,0.02452042267679496,-1.0895980582923595,0.029977494878274866,0.5099426424715556
1.472621556370215,84.37499999999997,-0.0021999999999999997,9.680960639414804,0.1111729524553073,0.027975859977539357,-1.1282094483573848,0.03106875519596486,0.5008339342187966
1.5380714033200027,88.12499999999999,-0.0021999999999999997,10.62665858668134,0.11633799778851574,0.03076749625030818,-1.1517073273166614,0.032055971996471984,0.15576081624805482
1.60352125026979,91.87499999999999,-0.0021999999999999997,11.601685865194566,0.12092120318837882,0.03356833396934403,-1.1744184272160545,0.03277623167431285,0.137187848425798
1.6689710972195773,95.62499999999999,-0.0021999999999999997,12.820898975804514,0.1255714294112149,0.03694459167172674,-1.201636728261664,0.03322803199512131,0.4319055839523891
1.7344209441693645,99.37499999999997,-0.0021999999999999997,13.775404677710968,0.1287559056994401,0.03951897830450965,-1.2216801327834352,0.033328884902319396,0.39396108851373945
1.7998707911191518,103.12499999999997,-0.0021999999999999997,14.528511533829429,0.13185135997679823,0.04162477022947243,-1.2352490048519054,0.03346551744782946,0.3532679512302419
1.8653206380689396,106.875,-0.0021999999999999997,15.093052877428578,0.13463917600754427,0.04322732572003523,-1.243476907350546,0.033691619254116456,0.32257433678192804
1.9307704850187268,110.62499999999999,-0.0021999999999999997,15.775641607276825,0.13796414303524313,0.04510665917546792,-1.2524423708403312,0.03398671559672911,0.285832600956363
1.9962203319685141,114.37499999999999,-0.0021999999999999997,16.319689193633835,0.14058586500095166,0.04651501847574075,-1.258398940150029,0.03431974734306693,0.26762345536722876
2.0616701789183014,118.12499999999999,-0.0021999999999999997,16.945143550965962,0.14382577885211528,0.04805578706433951,-1.2632617861328825,0.03493116235468889,0.2594936719718923
2.1271200258680887,121.87499999999997,-0.0021999999999999997,17.229253627028065,0.1452827692104224,0.04875028449248774,-1.265398661557147,0.035206523582485806,0.25561378180823624
2.192569872817876,125.62499999999997,-0.0021999999999999997,17.428845456649825,0.1456576767633164,0.049226598163721776,-1.2691410470417617,0.03506934028814301,0.23826429526445736
2.2580197197676632,129.37499999999997,-0.0021999999999999997,17.996904072970715,0.14798785998720956,0.0505986544058078,-1.275387550817229,0.035288021937829296,0.20991838695379528
2.323469566717451,133.125,-0.0021999999999999997,18.302532379189458,0.14885344177135026,0.05126528091567401,-1.2794442635481886,0.03530306158280181,0.18993183157973093
2.3889194136672383,136.87499999999997,-0.0021999999999999997,18.225640624454375,0.1475205097360118,0.05098626740044641,-1.2813329405414728,0.034865911408932235,0.16850952312388756
2.4543692606170255,140.62499999999997,-0.0021999999999999997,18.556742583423087,0.1489859879850768,0.05176458272714896,-1.2843276391071317,0.03506292177282994,0.1420172554654613
2.519819107566813,144.37499999999997,-0.0021999999999999997,18.498049371550994,0.1475988804195613,0.05147844453189413,-1.2865143081305477,0.034645407234497716,0.11549021205277654
2.5852689545166,148.12499999999997,-0.0021999999999999997,18.763343812939514,0.1486077273395338,0.05201022298187171,-1.2886901343419062,0.03486427159162589,0.10047586791408492
2.6507188014663874,151.87499999999997,-0.0021999999999999997,18.831360727939316,0.14816558467952165,0.052015340499995406,-1.2907181284002653,0.034746299487197346,0.08103227267271151
2.7161686484161747,155.62499999999997,-0.0021999999999999997,18.898093019674644,0.1475431815081776,0.051958043130964617,-1.2929867220688458,0.03462356016204824,0.06548281925733335
2.7816184953659624,159.37499999999997,-0.0021999999999999997,18.8567598124254,0.14579629691063198,0.05150922448249285,-1.2957801994069218,0.034292817304597364,0.052147590357840556
2.8470683423157497,163.12499999999997,-0.0021999999999999997,18.752559799572058,0.144311552175802,0.05107612152490758,-1.2972912572426814,0.033954042279662214,0.03535267179075774
2.912518189265537,166.87499999999997,-0.0021999999999999997,18.68935958986917,0.14183676180283752,0.05032186581562529,-1.3012062469501156,0.03364272880835298,0.03915035598289052
2.9779680362153242,170.62499999999997,-0.0021999999999999997,18.55044374788581,0.1396576338873333,0.04959482024759196,-1.3037000182395124,0.03329213598349232,0.03410645564391501
3.0434178831651115,174.37499999999997,-0.0021999999999999997,18.472652421306595,0.13863916193483028,0.049275336372680924,-1.304841814217693,0.033069869817964816,0.013202595801459438
3.1088677301148993,178.125,-0.0021999999999999997,18.46056314135896,0.1375294445926175,0.048886280954904056,-1.307206098905866,0.03300932485537965,0.0008488412410798674
-3.1088677301148993,-178.125,-0.0018,18.33507152514699,0.13581887078425617,0.04820919503249946,-1.3090007099441525,0.03284295095397462,-0.023548107085439085
-3.0434178831651124,-174.37500000000003,-0.0018,18.354990647818155,0.13522250169046135,0.04801788643715986,-1.3115409149149542,0.032786214149767706,-0.01648123894277731
-2.9779680362153247,-170.625,-0.0018,18.428570672119584,0.1354222609122581,0.048136772824266205,-1.3129872298478165,0.032810559114955395,-0.033995415883044444
-2.912518189265537,-166.87499999999997,-0.0018,18.580764266621433,0.13578427766710155,0.048230673161718716,-1.3158469296007027,0.03305553978085334,-0.03185559467775079
-2.84706834231575,-163.125,-0.0018,18.667894878432943,0.1352814049397325,0.04786412405366307,-1.3207281928539178,0.03331078679969993,-0.018420590567298945
-2.7816184953659624,-159.37499999999997,-0.0018,18.763354087195857,0.13558348517635485,0.047923057583538264,-1.3228206984104238,0.033472678866072705,-0.030383761888394645
-2.7161686484161756,-155.625,-0.0018,18.809992787953693,0.13533069927597327,0.04770540407197401,-1.326365894931278,0.03359819363189442,-0.0381087244790308
-2.650718801466388,-151.875,-0.0018,18.7446354832967,0.1344209175160598,0.04729051934890241,-1.3295355439603709,0.033489263803486165,-0.04967743778677303
-2.585268954516601,-148.12500000000003,-0.0018,18.67208837592798,0.13354146428049674,0.046925715430661624,-1.3324489616304511,0.03333069181284436,-0.06569611383408969
-2.5198191075668133,-144.375,-0.0018,18.40497134358735,0.13128911114829972,0.046075287911288516,-1.3356306472841903,0.032818751190925755,-0.07840157748665177
-2.4543692606170255,-140.62499999999997,-0.0018,18.450148648178896,0.1312669548836112,0.04609339337969989,-1.3389003694999237,0.03277033084374472,-0.10245455137057746
-2.3889194136672387,-136.875,-0.0018,18.108382337802475,0.12839738597954017,0.045150935465533795,-1.343343582113437,0.03195028936128156,-0.1276529487536422
-2.323469566717451,-133.125,-0.0018,18.177504583260838,0.1286095131187243,0.045302038257584124,-1.3462820795996913,0.031897002919776554,-0.1477764754392119
-2.258019719767664,-129.37500000000003,-0.0018,17.870345699881057,0.12592969049277036,0.04441232646720513,-1.3522528517874592,0.03110717553880771,-0.16658396299511224
-2.1925698728178764,-125.625,-0.0018,17.296516762748766,0.12127925383009724,0.04280220849469501,-1.3608109750478656,0.02980568646169039,-0.1932844547488557
-2.1271200258680896,-121.87500000000003,-0.0018,17.093064217527246,0.11956511507953105,0.04221784590547061,-1.365521337865261,0.029286349685146016,-0.20979809838354413
-2.061670178918302,-118.125,-0.0018,16.813819232255224,0.11737505148461184,0.04148272624142174,-1.3696022095166507,0.02864680508129213,-0.2140851499930605
-1.9962203319685143,-114.375,-0.0018,16.1984959477288,0.11260867392707756,0.03987484461305622,-1.3791780225569188,0.027231199963371172,-0.22198088695438045
-1.930770485018727,-110.625,-0.0018,15.651716606526984,0.10838139138210606,0.03848902271706901,-1.3890592481457091,0.025885106176352212,-0.23904821697931844
-1.8653206380689398,-106.875,-0.0018,14.9517154060743,0.10297741562301983,0.03684170713582082,-1.4032830687804698,0.023962751788211632,-0.27409830973671134
-1.7998707911191523,-103.125,-0.0018,14.365086124656866,0.09855390406554065,0.035521735246615,-1.4159281278670968,0.022287720828680507,-0.3036710522793413
-1.734420944169365,-99.375,-0.0018,13.574479853708134,0.09284215263316262,0.03376324003850082,-1.4363276409604075,0.0199912399870346,-0.3424252464969637
-1.6689710972195777,-95.625,-0.0018,12.593414769948554,0.08638936454336034,0.03154423012347467,-1.465995335801652,0.017306694588859917,-0.3791362938382541
-1.6035212502697904,-91.87500000000001,-0.0018,11.682727717269884,0.08099907229942006,0.029538590315028597,-1.4951342015314157,0.014949252043751618,-0.09077429737151377
-1.538071403320003,-88.125,-0.0018,10.702396411484395,0.0756283179383908,0.0274627305888245,-1.5251186583401544,0.01256170670747974,-0.11090556136797858
-1.4726215563702156,-84.375,-0.0018,9.420238224213229,0.06913630373457676,0.024828397527602995,-1.5630444529277827,0.00966237298417091,-0.4548661540684815
-1.4071717094204284,-80.62500000000001,-0.0018,8.256616825379714,0.06403511586365128,0.022551514457300265,-1.600706744734508,0.007221991280112184,-0.4691133945379118
-1.3417218624706408,-76.875,-0.0018,7.126059939579475,0.0601344674223618,0.020444367109639313,-1.6432664245701438,0.005297423073709036,-0.4764529960898827
-1.2762720155208536,-73.125,-0.0018,6.344459278337287,0.05614907559924871,0.018810595145011988,-1.6626083372655496,0.004509898843080694,-0.4596369494386252
-1.2108221685710663,-69.37500000000001,-0.0018,5.321614551269758,0.04948203308295037,0.01654541759981589,-1.6796862852929209,0.003736691717543382,-0.41703180057889266
-1.145372321621279,-65.62500000000001,-0.0018,4.697166386124518,0.044987905309687236,0.01521826403667714,-1.6875282290445754,0.0032061620363256697,-0.3855921719935056
-1.0799224746714915,-61.87500000000001,-0.0018,3.9071691209423323,0.039687165195215666,0.01368000959298157,-1.6875987548954343,0.0020415877340451845,-0.3412565295511838
-1.0144726277217042,-58.12500000000001,-0.0018,3.5731153462744527,0.03700432459766141,0.01281740923329527,-1.6715372272073987,0.0011462579449109892,-0.3124739096104139
-0.9490227807719169,-54.375000000000014,-0.0018,3.0660079389590487,0.03256372036214885,0.010486519287998926,-1.5916341812090213,0.0012407435422897915,-0.23617878180291418
-0.8835729338221296,-50.62500000000002,-0.0018,2.5786561428397565,0.0462749664281049,0.006204560533430947,-1.147111230640582,0.006429753866461048,-0.06426458313654937
-0.8181230868723421,-46.87500000000001,-0.0018,2.3456915972519212,0.07180876149526978,0.0051951418685975935,-0.19017832942428048,0.01074796420569256,0.0944362239925316
-0.7526732399225546,-43.125,-0.0018,2.2113743656971403,0.10019178950628853,0.008833255163152986,0.5615458605815683,0.014613860554513235,0.25785702359021556
-0.6872233929727674,-39.37500000000001,-0.0018,2.237791191818082,0.14434289743067358,0.018039412211735197,0.9509533615425998,0.02009993909888348,0.49427913723828176
-0.6217735460229801,-35.62500000000001,-0.0018,2.3072043337081922,0.1834762542143338,0.028764030673624173,1.131633679917801,0.02459825663985488,0.695376506634102
-0.5563236990731928,-31.875000000000014,-0.0018,2.4639335048107776,0.2166649187052259,0.03873888106655915,1.2175207375593966,0.028464225435225147,0.8398504910496534
-0.4908738521234055,-28.125000000000018,-0.0018,2.6254966271110862,0.24367021676443892,0.04862545612287386,1.2739355607864438,0.031241861212548887,0.9354127924482767
-0.425424005173618,-24.37500000000001,-0.0018,2.789858441624124,0.2651215317480976,0.05680405378399557,1.3030923011349862,0.03381529042724131,0.9831010214334037
-0.3599741582238305,-20.625000000000004,-0.0018,2.9507858976586014,0.2725642064523342,0.060905801493953665,1.2998409189349287,0.034825586355951205,0.9511169627551814
-0.2945243112740432,-16.875000000000007,-0.0018,3.0357174778340563,0.26814698212949123,0.060339196769298116,1.2776208741633708,0.034980296129720756,0.8785632995454686
-0.22907446432425593,-13.12500000000001,-0.0018,3.1203837187535504,0.2513328102317332,0.05499563215846544,1.2120428607355684,0.03571962057227564,0.7233466601583016
-0.16362461737446865,-9.375000000000014,-0.0018,3.134858385891214,0.2325062341192455,0.048680099950871976,1.1309990386997302,0.03626296170262653,0.5689342285724259
-0.09817477042468137,-5.625000000000019,-0.0018,3.103084082749286,0.21036078988787216,0.041574433546373475,1.012346806649785,0.036736788792837656,0.37252422351815717
-0.03272492347489386,-1.8750000000000107,-0.0018,3.035416050623084,0.18908027442843972,0.0352174003444343,0.8557795970420325,0.037548982892106536,0.111236371104797
0.03272492347489364,1.8749999999999978,-0.0018,2.924179679518287,0.1686579587124912,0.030320640201619727,0.6752464162788248,0.037486199659928006,-0.111236371104797
0.09817477042468092,5.624999999999994,-0.0018,2.730559859231129,0.1436408832724226,0.025931379790936408,0.4234152718144712,0.03543946571554052,-0.37252422351815717
0.1636246173744682,9.37499999999999,-0.0018,2.565924157318788,0.12703465719762935,0.02377988805586213,0.25336080314734344,0.032430925169403116,-0.5689342285724259
0.2290744643242555,13.124999999999986,-0.0018,2.3970370585952487,0.11312691509592555,0.022072353063727918,0.12744913470506256,0.028993088545274295,-0.7233466601583016
0.29452431127404277,16.874999999999982,-0.0018,2.1571541782885877,0.09790734585122365,0.01966606198591036,0.022234918673754316,0.025502372029159864,-0.8785632995454686
0.35997415822383005,20.624999999999975,-0.0018,1.99966893490342,0.08907094919814863,0.017624568655358407,0.009419630744905894,0.024265115378580487,-0.9511169627551814
0.42542400517361756,24.374999999999986,-0.0018,1.8067574201907204,0.07806747775397864,0.014496001159991868,0.04453779942326682,0.022902659823931366,-0.9831010214334037
0.49087385212340506,28.124999999999993,-0.0018,1.6900838346628095,0.06978494857269679,0.011689447454891038,0.12214068740397513,0.021606105500777135,-0.9354127924482767
0.5563236990731923,31.87499999999999,-0.0018,1.6240830137611242,0.06296735299330093,0.009064575244101517,0.22007556289727948,0.020005122261808672,-0.8398504910496534
0.6217735460229796,35.624999999999986,-0.0018,1.6118278270740902,0.05609319628608237,0.006905492321631751,0.2820830974647229,0.017883310833178998,-0.695376506634102
0.6872233929727669,39.37499999999998,-0.0018,1.7435120545798002,0.048743369558137524,0.005014310739730847,0.23060401575528225,0.015497666183959622,-0.49427913723828176
0.7526732399225542,43.12499999999998,-0.0018,1.9535173421069247,0.042263732429126497,0.004196869516434436,-0.09100411524860111,0.013399263606390528,-0.25785702359021556
0.8181230868723417,46.874999999999986,-0.0018,2.2512553732593896,0.0445570610144557,0.004840659607751176,-0.35282274728350843,0.013853958556312291,-0.0944362239925316
0.8835729338221292,50.62499999999999,-0.0018,2.642920725976306,0.053439840802780636,0.006233334229441201,-0.5128455168873269,0.016091556423842343,0.06426458313654937
0.9490227807719163,54.37499999999998,-0.0018,3.302186720761963,0.06857567375078383,0.008496744980254973,-0.6380822273522433,0.02013928868830393,0.23617878180291418
1.0144726277217035,58.12499999999997,-0.0018,3.8855892558848666,0.07534200193980907,0.010341277428809003,-0.7471775898950284,0.0220552597076319,0.3124739096104139
1.0799224746714913,61.87499999999999,-0.0018,4.248425650493516,0.07693450297570462,0.011501568848773472,-0.8189730076738553,0.02251450597033965,0.3412565295511838
1.1453723216212786,65.62499999999999,-0.0018,5.082758558118024,0.08130509920075495,0.014136588201909418,-0.9281275326103848,0.023718640027833852,0.3855921719935056
