run,maxCo,window,n_force,n_thermal_times,Cd_mean,Cl_mean,Cl_rms,Cd_min,Cd_max,Cl_min,Cl_max,f_peak_Hz,f_fft_Hz,second_harmonic_Hz,St,T_out_K,T_out_std_K,T_out_mass_K,Q_total_W,Q_total_std_W,Nu_EB_LMTD,Nu_EB_LMTD_std,Cd_diff_pct_vs_run004b,Cl_rms_diff_pct_vs_run004b,St_diff_pct_vs_run004b,T_out_diff_K_vs_run004b,Nu_diff_pct_vs_run004b
run004b,0.8,t = 0.5..2.6 s,884,22,3.3620913996153843,2.513969774004525,0.19067754550471985,3.3507173,3.37423934,2.20178983,2.85259784,3.2459159767147665,2.8560435251895067,6.5021886394052695,0.1541575640977449,305.6021296534696,1.0462244064721058,305.73049324871505,1.4627814083658153,0.11771606512638459,7.725246933419213,0.7075154056617863,,,,,
run006a,0.4,t = 0.5..2.6 s,1762,22,3.3622699076163447,2.513552148138479,0.19005613665130783,3.35091337,3.37446552,2.20252136,2.85130988,3.243637927831162,2.858407906813334,6.4967567351213855,0.1540493732298015,305.59848547417573,1.045681058338185,305.7264275743985,1.462351385783422,0.11765928507631723,7.722609180124163,0.7070268577419938,0.0053094333182268924,-0.3258951397592034,-0.07018200409212,-0.00364417929387173,-0.03414458227399162
run004b,0.8,t = 1..2.6 s,673,17,3.3629753920356613,2.5130071491084696,0.2099537774893701,3.3507173,3.37423934,2.20178983,2.85259784,3.2310809176113096,3.1273738135469764,6.468623156364237,0.15345300594188355,305.7697033270661,0.8386665463464753,305.89612684942534,1.481740624758988,0.09368029785926266,7.838508525495797,0.5721504028520852,,,,,
run006a,0.4,t = 1..2.6 s,1343,17,3.3631312167014142,2.512468072181683,0.20925897327147053,3.35091337,3.37446552,2.20252136,2.85130988,3.2318045766554153,3.125055625990634,6.465477157278832,0.15348737451959069,305.765914389157,0.8378634180734904,305.8920603329664,1.48129342527442,0.0935912674836398,7.83575313476771,0.5715143852676183,0.0046335357113214196,-0.3309319918927195,0.02239680969179268,-0.0037889379091211595,-0.03515197717939019
run004b,0.8,t = 1.5..2.6 s,463,12,3.364322700388769,2.524427204103672,0.22070742345713515,3.35190171,3.37423934,2.20178983,2.85259784,3.232678207819236,3.6366696786472836,6.466473763850823,0.15352886568975674,305.72934921426275,0.9886501437046188,305.85621697742494,1.4771653427040412,0.11047375534127378,7.8128128889153805,0.6748333807557884,,,,,
run006a,0.4,t = 1.5..2.6 s,922,12,3.364486900835141,2.5241409459110633,0.22021602905968485,3.35202143,3.37446552,2.20252136,2.85130988,3.2312411281831874,3.6417926884747382,6.460983482937228,0.15346061478686923,305.72557971484133,0.9877791521772376,305.8522557623736,1.4767195940183335,0.11037705726373948,7.810065908448583,0.6741351071580282,0.004880639016977943,-0.22264516061723566,-0.044454769193321995,-0.003769499421423461,-0.035159941827034046
