# Solver information
# Time            	U_solver          	Ux_initial        	Ux_final          	Ux_iters          	Uy_initial        	Uy_final          	Uy_iters          	U_converged       	p_solver          	p_initial         	p_final           	p_iters           	p_converged       
0.000178045424794 	DILUPBiCGStab	2.2414684630e-03	3.9567913790e-10	2	4.7550102180e-02	2.9051436990e-10	3	false	GAMG	1.0000000000e+00	9.4773854350e-03	9	true
0.000391699934546 	DILUPBiCGStab	9.9555768610e-02	2.0281051830e-11	3	3.7538436990e-01	1.4595131570e-10	3	false	GAMG	3.9026934000e-01	2.7471993620e-03	7	true
0.000643438405072 	DILUPBiCGStab	1.3318793980e-01	8.4611452560e-11	3	4.4272372840e-01	9.7735982340e-10	3	false	GAMG	4.4568125340e-01	3.9528413190e-03	6	true
0.000945524569702 	DILUPBiCGStab	5.7727129170e-02	4.0763090410e-11	3	1.3975951870e-01	3.7798572400e-10	3	false	GAMG	5.7570254570e-01	5.1519341880e-03	6	true
0.00130669767837  	DILUPBiCGStab	1.2355130520e-02	4.2020620380e-11	3	7.5159558630e-02	4.7272269070e-10	3	false	GAMG	6.8004822150e-01	5.8915873570e-03	5	true
0.00173203541034  	DILUPBiCGStab	7.0124769460e-03	4.9443758310e-11	3	5.9482484120e-02	6.7725793080e-10	3	false	GAMG	5.0584519770e-01	3.3766001520e-03	6	true
0.00222235393099  	DILUPBiCGStab	2.9232774190e-03	6.7393025470e-11	3	2.3591725100e-02	7.2964623310e-10	3	false	GAMG	3.2326770560e-01	1.9401536570e-03	5	true
0.00277816964151  	DILUPBiCGStab	2.0027247350e-03	1.0008566040e-10	3	1.6358930250e-02	6.7229921110e-11	3	false	GAMG	2.1473670510e-01	1.8923612010e-03	4	true
0.00339959723117  	DILUPBiCGStab	1.5300491130e-03	1.5904945280e-10	3	1.2827285490e-02	1.0079480680e-10	3	false	GAMG	1.5092562530e-01	1.2032975660e-03	4	true
0.00405495224689  	DILUPBiCGStab	1.2452620020e-03	1.8769976200e-10	3	1.0349172780e-02	1.1029125470e-10	3	false	GAMG	8.6314913590e-02	7.5029681010e-04	4	true
0.00471177787527  	DILUPBiCGStab	1.0464359660e-03	1.5638156670e-10	3	8.1097332690e-03	8.9815555530e-11	3	false	GAMG	5.1270777770e-02	4.7156161670e-04	4	true
0.00537181122203  	DILUPBiCGStab	9.2225788450e-04	1.2803716330e-10	3	6.9316038800e-03	7.5583783900e-11	3	false	GAMG	3.4719575990e-02	3.4216416530e-04	4	true
0.00603623275077  	DILUPBiCGStab	8.3760867170e-04	1.0954938500e-10	3	6.2551171830e-03	9.9767084050e-10	3	false	GAMG	2.6364579560e-02	2.4905754150e-04	4	true
