# Solver information
# Time            	U_solver          	Ux_initial        	Ux_final          	Ux_iters          	Uy_initial        	Uy_final          	Uy_iters          	U_converged       	p_solver          	p_initial         	p_final           	p_iters           	p_converged       
0.000106839370662 	DILUPBiCGStab	9.9697089960e-04	4.5100323400e-11	2	3.5586464600e-02	3.7867681010e-11	3	false	GAMG	1.0000000000e+00	7.1955781920e-03	11	true
0.000235046615456 	DILUPBiCGStab	7.3038896640e-02	3.0669986300e-10	2	3.6694184290e-01	4.8302626650e-11	3	false	GAMG	2.8418656740e-01	2.2606320480e-03	8	true
0.000382929937517 	DILUPBiCGStab	9.5783406190e-02	6.5877223860e-10	2	4.0621955360e-01	2.3006553670e-10	3	false	GAMG	3.4677307470e-01	3.1078595580e-03	7	true
0.000559875186741 	DILUPBiCGStab	4.5835503410e-02	2.5949421740e-10	2	1.3680424240e-01	1.1611883550e-10	3	false	GAMG	6.0971107680e-01	5.4667350710e-03	7	true
0.000767457150984 	DILUPBiCGStab	8.9766909480e-03	2.8349634460e-10	2	9.0143364100e-02	8.9676245570e-11	3	false	GAMG	6.8451143160e-01	5.8726888200e-03	5	true
0.00101086765353  	DILUPBiCGStab	5.9062625210e-03	2.8119796280e-10	2	6.0494059780e-02	1.2010396910e-10	3	false	GAMG	4.8821160300e-01	2.9840350500e-03	6	true
0.001293212778    	DILUPBiCGStab	2.5697402210e-03	3.6543747960e-10	2	2.6144654100e-02	1.6272627320e-10	3	false	GAMG	3.8566354530e-01	2.9298912510e-03	5	true
0.00161441018748  	DILUPBiCGStab	1.6748830610e-03	4.7383020250e-10	2	1.7516511320e-02	2.0310553390e-10	3	false	GAMG	2.4996343420e-01	2.3641144050e-03	4	true
0.00197435962163  	DILUPBiCGStab	1.2077170790e-03	6.1458521810e-10	2	1.2453359420e-02	2.6021298510e-10	3	false	GAMG	1.8550991310e-01	1.7966637570e-03	4	true
0.00236169047166  	DILUPBiCGStab	9.4184608190e-04	6.7756626820e-10	2	1.0001991930e-02	2.8777633370e-10	3	false	GAMG	1.1961024970e-01	7.6967998840e-04	5	true
0.00274968767001  	DILUPBiCGStab	7.6498164550e-04	5.4523452770e-10	2	7.8593663530e-03	2.2506248590e-10	3	false	GAMG	6.6194323340e-02	3.5760441210e-04	5	true
0.00313944987186  	DILUPBiCGStab	6.7009981470e-04	4.4315189860e-10	2	6.5425781410e-03	1.7849219120e-10	3	false	GAMG	4.8745103910e-02	2.4703613350e-04	5	true
0.0035314438422   	DILUPBiCGStab	6.0532739040e-04	3.7601892250e-10	2	5.7743827660e-03	1.4970326300e-10	3	false	GAMG	3.5916221950e-02	2.0288102760e-04	5	true
0.00392380859266  	DILUPBiCGStab	5.5487611150e-04	3.1966571550e-10	2	5.2492991050e-03	1.2559637930e-10	3	false	GAMG	2.9143001190e-02	1.6779938700e-04	5	true
0.00431639974214  	DILUPBiCGStab	5.1566488340e-04	2.7499765790e-10	2	4.8542845000e-03	1.0639340540e-10	3	false	GAMG	2.4964638510e-02	1.3305222880e-04	5	true
0.0047096424412   	DILUPBiCGStab	4.8555854590e-04	2.4004567850e-10	2	4.5412917320e-03	9.1924997780e-11	3	false	GAMG	2.2154874730e-02	1.1337770080e-04	5	true
0.0051038146183   	DILUPBiCGStab	4.6108176560e-04	2.1163089460e-10	2	4.2823303650e-03	8.1029626310e-11	3	false	GAMG	1.9763144290e-02	1.9224376880e-04	4	true
0.00549912669112  	DILUPBiCGStab	4.4054169400e-04	1.8831172470e-10	2	4.0743136090e-03	7.2655868670e-11	3	false	GAMG	1.8681392670e-02	1.7340867630e-04	4	true
0.00589575147455  	DILUPBiCGStab	4.2308367920e-04	1.6880160660e-10	2	3.9047471820e-03	6.6123476320e-11	3	false	GAMG	1.7273780870e-02	1.5348926410e-04	4	true
0.0062938324785   	DILUPBiCGStab	4.0885460460e-04	1.5254789940e-10	2	3.7617034880e-03	6.0925746240e-11	3	false	GAMG	1.6943066430e-02	1.4354083730e-04	4	true
0.00669348387352  	DILUPBiCGStab	3.9581592280e-04	1.3884979380e-10	2	3.6419006020e-03	5.6764291350e-11	3	false	GAMG	1.6256003610e-02	1.3538984220e-04	4	true
0.00709479117616  	DILUPBiCGStab	3.8427057260e-04	1.2721709960e-10	2	3.5433012700e-03	5.3317510000e-11	3	false	GAMG	1.6350232290e-02	1.2860204270e-04	4	true
0.00749781260739  	DILUPBiCGStab	3.7399218270e-04	1.1721548550e-10	2	3.4561902360e-03	5.0449069790e-11	3	false	GAMG	1.5846458120e-02	1.2585713710e-04	4	true
0.00790258324563  	DILUPBiCGStab	3.6495044190e-04	1.0895231770e-10	2	3.3854946490e-03	4.7900991260e-11	3	false	GAMG	1.5989430810e-02	1.1915935270e-04	4	true
0.00830911986576  	DILUPBiCGStab	3.5656384280e-04	1.0229318150e-10	2	3.3211378510e-03	4.5650091430e-11	3	false	GAMG	1.6026262580e-02	1.1929833270e-04	4	true
0.00871742572061  	DILUPBiCGStab	3.4860597740e-04	9.7345008480e-11	2	3.2706235840e-03	4.3562796880e-11	3	false	GAMG	1.5994548760e-02	1.1187974680e-04	4	true
0.00912749498616  	DILUPBiCGStab	3.4092255950e-04	9.3882604380e-11	2	3.2236971540e-03	4.1681047000e-11	3	false	GAMG	1.5872309330e-02	1.1211301600e-04	4	true
0.00953910330001  	DILUPBiCGStab	3.3348212090e-04	9.1247688190e-11	2	3.1889306940e-03	3.9772448740e-11	3	false	GAMG	1.5972560410e-02	1.0693075590e-04	4	true
0.00995196540164  	DILUPBiCGStab	3.2622785330e-04	8.9016676790e-11	2	3.1540131960e-03	9.9820033650e-10	2	false	GAMG	1.6164705960e-02	1.0664349480e-04	4	true
0.0103660803307   	DILUPBiCGStab	3.1927725060e-04	8.7160929780e-11	2	3.1280550440e-03	9.4857846180e-10	2	false	GAMG	1.6351489590e-02	1.0518115090e-04	4	true
0.0107814502244   	DILUPBiCGStab	3.1277304680e-04	8.5670042130e-11	2	3.1042228290e-03	9.0817296350e-10	2	false	GAMG	1.6511903450e-02	1.0183219610e-04	4	true
0.0111980787012   	DILUPBiCGStab	3.0654960090e-04	8.4398804160e-11	2	3.0833309550e-03	8.7841224410e-10	2	false	GAMG	1.6648948740e-02	1.0205455470e-04	4	true
