# Solver information
# Time            	U_solver          	Ux_initial        	Ux_final          	Ux_iters          	Uy_initial        	Uy_final          	Uy_iters          	U_converged       	p_solver          	p_initial         	p_final           	p_iters           	p_converged       
0.000282972811245 	DILUPBiCGStab	2.0449224610e-03	3.3830672420e-11	2	6.1814442040e-02	1.9778193410e-11	3	false	GAMG	1.0000000000e+00	6.8377840570e-03	10	true
0.000622540184739 	DILUPBiCGStab	8.1599830560e-02	1.6763661400e-10	2	3.6020769580e-01	2.7229149630e-11	3	false	GAMG	3.5866987570e-01	2.6817179500e-03	7	true
0.00103002103293  	DILUPBiCGStab	9.2707284970e-02	4.2258195180e-10	2	4.4259123190e-01	8.9514309370e-11	3	false	GAMG	3.8351051850e-01	1.9592545270e-03	6	true
0.00151899805076  	DILUPBiCGStab	1.5645060470e-02	1.9867055940e-10	2	1.5231026980e-01	5.2837063620e-11	3	false	GAMG	5.9172371170e-01	4.3241683720e-03	7	true
0.00210577047216  	DILUPBiCGStab	1.4219201850e-02	1.5830888360e-10	2	5.8275820480e-02	5.0905303770e-11	3	false	GAMG	3.8962979820e-01	2.8134294020e-03	5	true
0.00280161457725  	DILUPBiCGStab	6.3411759550e-03	2.1641450710e-10	2	3.6963570090e-02	8.3024216980e-11	3	false	GAMG	2.8349269370e-01	2.1487494980e-03	5	true
0.00360722876769  	DILUPBiCGStab	3.3457158430e-03	3.1038132080e-10	2	2.9926716740e-02	1.3295252280e-10	3	false	GAMG	2.3761399160e-01	1.6676592360e-03	6	true
0.00452231311067  	DILUPBiCGStab	2.2439113100e-03	5.0275292010e-10	2	1.8677353480e-02	1.4683394960e-10	3	false	GAMG	1.2503505530e-01	1.0617008330e-03	4	true
0.00554616269922  	DILUPBiCGStab	1.7551514440e-03	7.4267193300e-10	2	1.3852329440e-02	1.4687609320e-10	3	false	GAMG	7.5886796080e-02	5.2718443260e-04	4	true
0.00663363063695  	DILUPBiCGStab	1.4974804170e-03	8.2042874430e-10	2	1.1480739900e-02	1.2920949510e-10	3	false	GAMG	5.5130488280e-02	4.2010621940e-04	4	true
0.00772625868345  	DILUPBiCGStab	1.2704431040e-03	6.7023303520e-10	2	9.6550250320e-03	9.6374685730e-11	3	false	GAMG	4.2557242890e-02	2.3940989960e-04	4	true
0.00882591994439  	DILUPBiCGStab	1.1138720740e-03	5.4673231230e-10	2	8.5150682100e-03	7.7622429150e-11	3	false	GAMG	3.3190044960e-02	1.8595122170e-04	4	true
0.00991756713149  	DILUPBiCGStab	9.8641272630e-04	4.2894724450e-10	2	7.6020763880e-03	5.8110525240e-11	3	false	GAMG	2.6356064500e-02	1.8485829690e-04	4	true
0.0110040061081   	DILUPBiCGStab	8.9040842980e-04	3.3828262720e-10	2	6.9822393450e-03	4.3961981600e-11	3	false	GAMG	2.1129002960e-02	1.6389799730e-04	4	true
0.0120872202349   	DILUPBiCGStab	8.1817230970e-04	2.7053838760e-10	2	6.5299785700e-03	3.5762440880e-11	3	false	GAMG	1.8826337830e-02	1.4774195610e-04	4	true
0.0131687708257   	DILUPBiCGStab	7.6462743900e-04	2.1930032220e-10	2	6.2510096450e-03	3.0581235090e-11	3	false	GAMG	1.6436164910e-02	1.3458516910e-04	4	true
0.0142497968369   	DILUPBiCGStab	7.2435563870e-04	1.8064443590e-10	2	6.0716543160e-03	2.6719469010e-11	3	false	GAMG	1.5180245850e-02	1.2134502530e-04	4	true
0.0153311149636   	DILUPBiCGStab	6.9095141970e-04	1.5147575850e-10	2	5.9292982030e-03	9.2267676450e-10	2	false	GAMG	1.3292812930e-02	1.1267500650e-04	4	true
0.0164132889183   	DILUPBiCGStab	6.6232147100e-04	1.2953712250e-10	2	5.8151599150e-03	8.3344341890e-10	2	false	GAMG	1.2171463260e-02	1.0634090650e-04	4	true
0.0174966865883   	DILUPBiCGStab	6.3780308870e-04	1.1287887900e-10	2	5.7161589070e-03	7.6238361670e-10	2	false	GAMG	1.1406964150e-02	9.9853807040e-05	4	true
0.018581528767    	DILUPBiCGStab	6.1748576470e-04	9.9983277040e-11	2	5.6398992030e-03	7.0107647410e-10	2	false	GAMG	1.0702405030e-02	9.5033168740e-05	4	true
0.0196679344674   	DILUPBiCGStab	6.0058893820e-04	8.9576110280e-11	2	5.5940628630e-03	6.5365532790e-10	2	false	GAMG	9.9834378520e-03	8.8321733690e-05	4	true
0.0207559557811   	DILUPBiCGStab	5.8562432160e-04	8.1206601770e-11	2	5.5593850440e-03	6.1169157220e-10	2	false	GAMG	9.4813137980e-03	8.5819629600e-05	4	true
0.0218456030272   	DILUPBiCGStab	5.7286212760e-04	7.4568119720e-11	2	5.5322761660e-03	5.7424068630e-10	2	false	GAMG	9.1569982880e-03	8.0634017440e-05	4	true
0.0229368626558   	DILUPBiCGStab	5.6238785350e-04	6.9296687730e-11	2	5.5208175440e-03	5.3842038140e-10	2	false	GAMG	8.8259748130e-03	8.1716758740e-05	4	true
0.0240297101176   	DILUPBiCGStab	5.5279595400e-04	6.5102743640e-11	2	5.5103851520e-03	5.0438926240e-10	2	false	GAMG	8.4494978320e-03	7.6943504590e-05	4	true
0.0251241157933   	DILUPBiCGStab	5.4442234830e-04	6.1825165770e-11	2	5.5021683340e-03	4.7203900400e-10	2	false	GAMG	8.0912954830e-03	7.3521035460e-05	4	true
0.0262200484229   	DILUPBiCGStab	5.3698044020e-04	5.8941564040e-11	2	5.4920414200e-03	4.4399764870e-10	2	false	GAMG	7.9320105940e-03	7.2454855660e-05	4	true
0.0273174761944   	DILUPBiCGStab	5.3001225330e-04	5.6442136430e-11	2	5.4849702930e-03	4.2046261920e-10	2	false	GAMG	7.7591444510e-03	7.1752842390e-05	4	true
0.0284163662894   	DILUPBiCGStab	5.2438771240e-04	5.4125133830e-11	2	5.4726636640e-03	4.0025933820e-10	2	false	GAMG	7.9996644830e-03	7.0615340580e-05	4	true
0.0295166853679   	DILUPBiCGStab	5.1998126490e-04	5.1823656950e-11	2	5.4741448010e-03	3.8122630380e-10	2	false	GAMG	8.5042621290e-03	7.4565557200e-05	4	true
0.0306183987033   	DILUPBiCGStab	5.1546301500e-04	4.9447176510e-11	2	5.4799214750e-03	3.6431512390e-10	2	false	GAMG	8.4997829030e-03	8.3246722470e-05	4	true
0.0317214663623   	DILUPBiCGStab	5.1134832420e-04	4.6873543040e-11	2	5.4796016510e-03	3.4663024780e-10	2	false	GAMG	7.7865438030e-03	7.3753021450e-05	4	true
0.0328258426114   	DILUPBiCGStab	5.0774669800e-04	4.4268316690e-11	2	5.4709371280e-03	3.3139891060e-10	2	false	GAMG	7.5597541950e-03	7.1150226890e-05	4	true
0.0339314797306   	DILUPBiCGStab	5.0491105240e-04	4.1719725490e-11	2	5.4578434910e-03	3.1743693120e-10	2	false	GAMG	7.2660427440e-03	6.9305268150e-05	4	true
0.0350383251745   	DILUPBiCGStab	5.0228061650e-04	3.9234840010e-11	2	5.4538466050e-03	3.0521313510e-10	2	false	GAMG	7.2360491870e-03	6.2955457960e-05	4	true
0.0361463210264   	DILUPBiCGStab	4.9995024920e-04	3.6768344750e-11	2	5.4579882380e-03	2.9454979840e-10	2	false	GAMG	7.4357296420e-03	6.0120611180e-05	4	true
0.0372554055388   	DILUPBiCGStab	4.9740412900e-04	3.4399606780e-11	2	5.4728284940e-03	2.8517157030e-10	2	false	GAMG	7.3004608660e-03	6.4613699520e-05	4	true
0.0383655135438   	DILUPBiCGStab	4.9633874900e-04	3.2197362820e-11	2	5.4799448980e-03	2.7466957170e-10	2	false	GAMG	6.9115059120e-03	6.5462765790e-05	4	true
0.0394765760764   	DILUPBiCGStab	4.9576446370e-04	9.8097574800e-10	2	5.4815127590e-03	2.6476438510e-10	2	false	GAMG	7.3597521720e-03	3.9902886910e-05	5	true
0.0405885265054   	DILUPBiCGStab	4.9546605130e-04	9.3494758270e-10	2	5.4858173510e-03	2.5538547970e-10	2	false	GAMG	7.9477760670e-03	5.7127740150e-05	5	true
0.0417012968078   	DILUPBiCGStab	4.9558815030e-04	8.9383754190e-10	2	5.4807691120e-03	2.4551198810e-10	2	false	GAMG	7.4336309040e-03	7.1454390570e-05	4	true
0.0428148287988   	DILUPBiCGStab	4.9573736170e-04	8.5426006140e-10	2	5.4731712380e-03	2.3557681820e-10	2	false	GAMG	7.6133659050e-03	6.7425283580e-05	4	true
0.0439290676125   	DILUPBiCGStab	4.9581336970e-04	8.1554727810e-10	2	5.4598452000e-03	2.2681501150e-10	2	false	GAMG	7.0172010020e-03	5.2558929950e-05	4	true
0.0450439611952   	DILUPBiCGStab	4.9570577700e-04	7.7989889650e-10	2	5.4568808100e-03	2.1793754920e-10	2	false	GAMG	7.4435535350e-03	6.0740084900e-05	4	true
0.0461594647489   	DILUPBiCGStab	4.9566156190e-04	7.4730428260e-10	2	5.4559731290e-03	2.0970132580e-10	2	false	GAMG	7.9422438310e-03	4.2889913080e-05	5	true
0.0472755398686   	DILUPBiCGStab	4.9678085600e-04	7.1660913580e-10	2	5.4284236050e-03	2.0021943960e-10	2	false	GAMG	7.5957530580e-03	6.5772058880e-05	4	true
0.0483921530282   	DILUPBiCGStab	4.9837553940e-04	6.8704140020e-10	2	5.4026874430e-03	1.9116390360e-10	2	false	GAMG	8.4124211630e-03	6.6365366860e-05	4	true
0.0495092881425   	DILUPBiCGStab	4.9809200450e-04	6.6290234330e-10	2	5.4471771510e-03	1.8348393200e-10	2	false	GAMG	6.7866862260e-03	6.1136956210e-05	4	true
0.0506269181619   	DILUPBiCGStab	4.9831809970e-04	6.3977619190e-10	2	5.4489976870e-03	1.7453137390e-10	2	false	GAMG	6.1891980820e-03	6.0832809980e-05	4	true
0.0517450247368   	DILUPBiCGStab	4.9909105920e-04	6.1809724850e-10	2	5.4361576310e-03	1.6539357520e-10	2	false	GAMG	6.1338654190e-03	3.2132739460e-05	5	true
0.0528635913232   	DILUPBiCGStab	5.0008242770e-04	5.9781582200e-10	2	5.4142823860e-03	1.5596319620e-10	2	false	GAMG	6.3152060070e-03	6.1989194070e-05	4	true
0.0539826050698   	DILUPBiCGStab	5.0099849230e-04	5.7858581070e-10	2	5.3858575360e-03	1.4654991070e-10	2	false	GAMG	6.0812510780e-03	5.6308710720e-05	4	true
0.0551020542671   	DILUPBiCGStab	5.0145773860e-04	5.6014445050e-10	2	5.3642638240e-03	1.3690106640e-10	2	false	GAMG	6.2584153250e-03	5.1095393380e-05	4	true
0.0562219300038   	DILUPBiCGStab	5.0143038920e-04	5.4259384340e-10	2	5.3469983380e-03	1.2791526160e-10	2	false	GAMG	6.9048570450e-03	3.6995035550e-05	5	true
0.0573422208317   	DILUPBiCGStab	5.0236910300e-04	5.2587809310e-10	2	5.3144095420e-03	1.1896021880e-10	2	false	GAMG	6.3103529500e-03	5.5732484490e-05	4	true
0.0584629184885   	DILUPBiCGStab	5.0285345420e-04	5.0908597460e-10	2	5.2834544410e-03	1.1067346450e-10	2	false	GAMG	6.4922724220e-03	5.8691577160e-05	4	true
0.0595840164051   	DILUPBiCGStab	5.0386170500e-04	4.9314235070e-10	2	5.2514167690e-03	1.0259977330e-10	2	false	GAMG	6.5035772250e-03	5.3135929300e-05	4	true
0.0607055039975   	DILUPBiCGStab	5.0482984640e-04	4.7780590920e-10	2	5.2211922980e-03	9.5972423830e-11	2	false	GAMG	6.7358719960e-03	5.3391103080e-05	4	true
0.0618273739466   	DILUPBiCGStab	5.0532408730e-04	4.6301542260e-10	2	5.1974700610e-03	9.1260038640e-11	2	false	GAMG	7.7741814790e-03	5.7319214880e-05	4	true
0.06294962036     	DILUPBiCGStab	5.0530763080e-04	4.4892880830e-10	2	5.1712311420e-03	8.8775747850e-11	2	false	GAMG	7.8571387490e-03	6.2488749280e-05	4	true
0.0640722448961   	DILUPBiCGStab	5.0532079430e-04	4.3652773950e-10	2	5.1990433690e-03	8.7273387000e-11	2	false	GAMG	6.5913759230e-03	5.4936149760e-05	4	true
0.065195227975    	DILUPBiCGStab	5.0508578950e-04	4.2430827870e-10	2	5.1817365580e-03	8.6347729870e-11	2	false	GAMG	6.4364694570e-03	5.5347670000e-05	4	true
0.0663185484611   	DILUPBiCGStab	5.0525742300e-04	4.1236000120e-10	2	5.1387823040e-03	8.5175868380e-11	2	false	GAMG	6.0005262160e-03	5.3077591510e-05	4	true
0.0674421900079   	DILUPBiCGStab	5.0556541400e-04	4.0007695850e-10	2	5.0999038930e-03	8.6112834890e-11	2	false	GAMG	5.9326652830e-03	5.0932208940e-05	4	true
0.0685661404044   	DILUPBiCGStab	5.0620888320e-04	3.8845030470e-10	2	5.0658293960e-03	8.5501636360e-11	2	false	GAMG	5.5990777000e-03	4.9049861970e-05	4	true
0.0696903865109   	DILUPBiCGStab	5.0668446300e-04	3.7675247830e-10	2	5.0379677280e-03	8.6157637980e-11	2	false	GAMG	5.6845828690e-03	4.6993088950e-05	4	true
0.0708149160602   	DILUPBiCGStab	5.0700207290e-04	3.6558164860e-10	2	5.0101058290e-03	8.5145747970e-11	2	false	GAMG	5.9227032320e-03	4.8753801690e-05	4	true
0.0719397158654   	DILUPBiCGStab	5.0706122420e-04	3.5494796200e-10	2	4.9802111940e-03	8.5573487460e-11	2	false	GAMG	6.1442094630e-03	4.6061018580e-05	4	true
