mode,singular_value,energy_pct,cum_energy_pct
1,490.9687847,96.85626501,96.85626501
2,87.1489491,3.051717053,99.90798206
3,14.95375083,0.08985044565,99.99783251
4,2.310852865,0.00214567798,99.99997818
5,0.2317903589,2.158791461e-05,99.99999977
6,0.02340766242,2.201587986e-07,99.99999999
7,0.004382474886,7.71718351e-09,100
8,0.0008469732405,2.882433751e-10,100
9,7.670314974e-08,2.363993902e-18,100
