# Solver information
# Time            	U_solver          	Ux_initial        	Ux_final          	Ux_iters          	Uy_initial        	Uy_final          	Uy_iters          	U_converged       	p_solver          	p_initial         	p_final           	p_iters           	p_converged       
1.20032577265     	DILUPBiCGStab	1.9052553560e-05	1.7455775400e-10	1	1.1177299020e-04	4.6137594140e-10	2	false	GAMG	1.3069354880e-02	9.9364283580e-05	2	true
1.20071562329     	DILUPBiCGStab	1.9044033170e-05	1.7339778930e-10	1	1.1169582480e-04	4.6146724910e-10	2	false	GAMG	1.3065858630e-02	9.9400927100e-05	2	true
1.20110547337     	DILUPBiCGStab	1.9030438740e-05	1.7438212820e-10	1	1.1169633250e-04	4.6148209580e-10	2	false	GAMG	1.3063798370e-02	9.9329264390e-05	2	true
1.2014953241      	DILUPBiCGStab	1.9021910290e-05	1.7324667760e-10	1	1.1162250540e-04	4.6153819240e-10	2	false	GAMG	1.3060565550e-02	9.9380128920e-05	2	true
1.20188517428     	DILUPBiCGStab	1.9008632290e-05	1.7420543180e-10	1	1.1161185530e-04	4.6158664300e-10	2	false	GAMG	1.3058296020e-02	9.9277025820e-05	2	true
1.20227502512     	DILUPBiCGStab	1.9000354740e-05	1.7309479900e-10	1	1.1152951620e-04	4.6161421980e-10	2	false	GAMG	1.3054872370e-02	9.9311259250e-05	2	true
1.20266487541     	DILUPBiCGStab	1.8987121840e-05	1.7403090460e-10	1	1.1152877860e-04	4.6171451870e-10	2	false	GAMG	1.3052935690e-02	9.9251564860e-05	2	true
1.20305472638     	DILUPBiCGStab	1.8979319070e-05	1.7294425750e-10	1	1.1141134080e-04	4.6170436330e-10	2	false	GAMG	1.3049535170e-02	9.9253622060e-05	2	true
1.2034445768      	DILUPBiCGStab	1.8965511000e-05	1.7385185200e-10	1	1.1144034110e-04	4.6182913860e-10	2	false	GAMG	1.3047154810e-02	9.9193432390e-05	2	true
1.20383442791     	DILUPBiCGStab	1.8956783100e-05	1.7279283420e-10	1	1.1135611310e-04	4.6180099670e-10	2	false	GAMG	1.3043709000e-02	9.9210903510e-05	2	true
1.20422427847     	DILUPBiCGStab	1.8943230750e-05	1.7367749650e-10	1	1.1137290140e-04	4.6196146720e-10	2	false	GAMG	1.3041398440e-02	9.9153474270e-05	2	true
1.20461412973     	DILUPBiCGStab	1.8934473270e-05	1.7263825760e-10	1	1.1127889350e-04	4.6191030170e-10	2	false	GAMG	1.3038233660e-02	9.9178724090e-05	2	true
1.20500398044     	DILUPBiCGStab	1.8920965620e-05	1.7350043190e-10	1	1.1129198720e-04	4.6208231060e-10	2	false	GAMG	1.3035662870e-02	9.9116035180e-05	2	true
1.20539383186     	DILUPBiCGStab	1.8912334130e-05	1.7248581660e-10	1	1.1118813510e-04	4.6202378820e-10	2	false	GAMG	1.3032384100e-02	9.9136687770e-05	2	true
1.20578368274     	DILUPBiCGStab	1.8898847450e-05	1.7331346050e-10	1	1.1120259500e-04	4.6219530820e-10	2	false	GAMG	1.3029671350e-02	9.9076223520e-05	2	true
1.20617353433     	DILUPBiCGStab	1.8890034890e-05	1.7232896250e-10	1	1.1110203710e-04	4.6214795930e-10	2	false	GAMG	1.3026208720e-02	9.9090693970e-05	2	true
1.20656338539     	DILUPBiCGStab	1.8876311430e-05	1.7314181690e-10	1	1.1112511730e-04	4.6231598680e-10	2	false	GAMG	1.3023897110e-02	9.9050465730e-05	2	true
1.20695323717     	DILUPBiCGStab	1.8867654390e-05	1.7217920180e-10	1	1.1100833010e-04	4.6228538730e-10	2	false	GAMG	1.3021185220e-02	9.9072281850e-05	2	true
1.20734308842     	DILUPBiCGStab	1.8854790870e-05	1.7295793900e-10	1	1.1099264500e-04	4.6246501280e-10	2	false	GAMG	1.3018180060e-02	9.9014999330e-05	2	true
1.20773294039     	DILUPBiCGStab	1.8844698490e-05	1.7202714730e-10	1	1.1091735680e-04	4.6241065830e-10	2	false	GAMG	1.3013787480e-02	9.9009351700e-05	2	true
1.20812279185     	DILUPBiCGStab	1.8830876240e-05	1.7278981130e-10	1	1.1093307560e-04	4.6256588380e-10	2	false	GAMG	1.3011932530e-02	9.8974049870e-05	2	true
1.20851264403     	DILUPBiCGStab	1.8821483830e-05	1.7187774000e-10	1	1.1082332120e-04	4.6254543290e-10	2	false	GAMG	1.3009164610e-02	9.8959388990e-05	2	true
1.2089024957      	DILUPBiCGStab	1.8807950950e-05	1.7260862860e-10	1	1.1084661860e-04	4.6272537750e-10	2	false	GAMG	1.3006835860e-02	9.8935035860e-05	2	true
1.2092923481      	DILUPBiCGStab	1.8798226780e-05	1.7172385470e-10	1	1.1074882200e-04	4.6266899430e-10	2	false	GAMG	1.3003684680e-02	9.8926414920e-05	2	true
1.20968219999     	DILUPBiCGStab	1.8784957200e-05	1.7243992260e-10	1	1.1076454340e-04	4.6281671610e-10	2	false	GAMG	1.3002098320e-02	9.8908056420e-05	2	true
1.21007205262     	DILUPBiCGStab	1.8775548610e-05	1.7158114230e-10	1	1.1065944360e-04	4.6284179830e-10	2	false	GAMG	1.2999083990e-02	9.8894414300e-05	2	true
1.21046190476     	DILUPBiCGStab	1.8762543320e-05	1.7226792960e-10	1	1.1067417450e-04	4.6301680490e-10	2	false	GAMG	1.2996616440e-02	9.8880468030e-05	2	true
1.21085175763     	DILUPBiCGStab	1.8752929820e-05	1.7142887470e-10	1	1.1056930420e-04	4.6298269840e-10	2	false	GAMG	1.2993740370e-02	9.8875680270e-05	2	true
1.21124161001     	DILUPBiCGStab	1.8739888440e-05	1.7210044520e-10	1	1.1057686950e-04	4.6310782120e-10	2	false	GAMG	1.2991988160e-02	9.8863955950e-05	2	true
1.21163146313     	DILUPBiCGStab	1.8729693340e-05	1.7127925680e-10	1	1.1048489410e-04	4.6313545550e-10	2	false	GAMG	1.2988760030e-02	9.8834847370e-05	2	true
1.21202131576     	DILUPBiCGStab	1.8716403130e-05	1.7192555400e-10	1	1.1050340280e-04	4.6329213360e-10	2	false	GAMG	1.2986483720e-02	9.8827240390e-05	2	true
1.21241116914     	DILUPBiCGStab	1.8706304460e-05	1.7112721170e-10	1	1.1040318610e-04	4.6328953140e-10	2	false	GAMG	1.2983430590e-02	9.8807070190e-05	2	true
1.21280102205     	DILUPBiCGStab	1.8693107780e-05	1.7176101760e-10	1	1.1041974840e-04	4.6341569310e-10	2	false	GAMG	1.2981408760e-02	9.8798052090e-05	2	true
1.2131908757      	DILUPBiCGStab	1.8683519620e-05	1.7097900570e-10	1	1.1032199420e-04	4.6344647840e-10	2	false	GAMG	1.2978604990e-02	9.8762033760e-05	2	true
1.21358072888     	DILUPBiCGStab	1.8670816310e-05	1.7158246280e-10	1	1.1034821510e-04	4.6360172190e-10	2	false	GAMG	1.2975938380e-02	9.8767244550e-05	2	true
1.21397058281     	DILUPBiCGStab	1.8661256480e-05	1.7082661290e-10	1	1.1025146420e-04	4.6359427570e-10	2	false	GAMG	1.2972421920e-02	9.8726313970e-05	2	true
1.21436043628     	DILUPBiCGStab	1.8648379200e-05	1.7141524380e-10	1	1.1027511730e-04	4.6372471170e-10	2	false	GAMG	1.2970097010e-02	9.8742151970e-05	2	true
1.2147502905      	DILUPBiCGStab	1.8638534100e-05	1.7067688690e-10	1	1.1018377240e-04	4.6374335420e-10	2	false	GAMG	1.2967285030e-02	9.8706938870e-05	2	true
1.21514014425     	DILUPBiCGStab	1.8626020000e-05	1.7123510090e-10	1	1.1019415070e-04	4.6391333900e-10	2	false	GAMG	1.2964465230e-02	9.8713651910e-05	2	true
1.21552999877     	DILUPBiCGStab	1.8616228550e-05	1.7052288670e-10	1	1.1008981740e-04	4.6389216020e-10	2	false	GAMG	1.2961739870e-02	9.8685155660e-05	2	true
1.21591985283     	DILUPBiCGStab	1.8603848750e-05	1.7106934860e-10	1	1.1009175870e-04	4.6405787250e-10	2	false	GAMG	1.2959349720e-02	9.8686274850e-05	2	true
1.21630970765     	DILUPBiCGStab	1.8593828360e-05	1.7037247990e-10	1	1.0999355950e-04	4.6404030100e-10	2	false	GAMG	1.2956476620e-02	9.8643388730e-05	2	true
1.21669956202     	DILUPBiCGStab	1.8581735940e-05	1.7088605190e-10	1	1.1001169120e-04	4.6424727040e-10	2	false	GAMG	1.2954018550e-02	9.8664677460e-05	2	true
1.21708941716     	DILUPBiCGStab	1.8572040100e-05	1.7022242240e-10	1	1.0991371790e-04	4.6419198980e-10	2	false	GAMG	1.2950470850e-02	9.8592956450e-05	2	true
1.21747927184     	DILUPBiCGStab	1.8559642470e-05	1.7072554470e-10	1	1.0994548260e-04	4.6438823540e-10	2	false	GAMG	1.2947983640e-02	9.8630300920e-05	2	true
1.2178691273      	DILUPBiCGStab	1.8550243990e-05	1.7006727430e-10	1	1.0983416200e-04	4.6433059980e-10	2	false	GAMG	1.2945237740e-02	9.8559356200e-05	2	true
1.21825898231     	DILUPBiCGStab	1.8538218580e-05	1.7054837510e-10	1	1.0987031100e-04	4.6460203620e-10	2	false	GAMG	1.2942474950e-02	9.8605855980e-05	2	true
1.2186488381      	DILUPBiCGStab	1.8528789830e-05	1.6992005170e-10	1	1.0975150530e-04	4.6448993600e-10	2	false	GAMG	1.2939545300e-02	9.8529455980e-05	2	true
1.21903869343     	DILUPBiCGStab	1.8516501590e-05	1.7038654070e-10	1	1.0980044700e-04	4.6478038150e-10	2	false	GAMG	1.2937568520e-02	9.8587081190e-05	2	true
1.21942854955     	DILUPBiCGStab	1.8507372740e-05	1.6977300480e-10	1	1.0966569050e-04	4.6465179190e-10	2	false	GAMG	1.2934588420e-02	9.8504745390e-05	2	true
1.21981840523     	DILUPBiCGStab	1.8495426100e-05	1.7020070770e-10	1	1.0970011710e-04	4.6497064240e-10	2	false	GAMG	1.2932416020e-02	9.8558623470e-05	2	true
1.22020826169     	DILUPBiCGStab	1.8485861760e-05	1.6960661280e-10	1	1.0956675900e-04	4.6478912340e-10	2	false	GAMG	1.2929769670e-02	9.8473759140e-05	2	true
1.22059811771     	DILUPBiCGStab	1.8473551690e-05	1.7001791710e-10	1	1.0963323720e-04	4.6513000580e-10	2	false	GAMG	1.2927309220e-02	9.8521941760e-05	2	true
1.22098797452     	DILUPBiCGStab	1.8463937720e-05	1.6945138890e-10	1	1.0949970930e-04	4.6494805660e-10	2	false	GAMG	1.2924946140e-02	9.8458409520e-05	2	true
1.22137783089     	DILUPBiCGStab	1.8451903580e-05	1.6985831280e-10	1	1.0952787520e-04	4.6536975960e-10	2	false	GAMG	1.2923127460e-02	9.8506913780e-05	2	true
1.22176768804     	DILUPBiCGStab	1.8442633610e-05	1.6930508380e-10	1	1.0937752210e-04	4.6511874630e-10	2	false	GAMG	1.2919936330e-02	9.8407060360e-05	2	true
1.22215754477     	DILUPBiCGStab	1.8429597050e-05	1.6966588080e-10	1	1.0944836590e-04	4.6554472720e-10	2	false	GAMG	1.2916950450e-02	9.8465383410e-05	2	true
1.22254740228     	DILUPBiCGStab	1.8419563850e-05	1.6913277270e-10	1	1.0931713540e-04	4.6525687550e-10	2	false	GAMG	1.2913875710e-02	9.8365458070e-05	2	true
1.22293725899     	DILUPBiCGStab	1.8407005180e-05	1.6948056150e-10	1	1.0936440540e-04	4.6571386410e-10	2	false	GAMG	1.2911477620e-02	9.8434294430e-05	2	true
1.22332711602     	DILUPBiCGStab	1.8396816770e-05	1.6896783120e-10	1	1.0923163200e-04	4.6541881060e-10	2	false	GAMG	1.2908371520e-02	9.8329022280e-05	2	true
1.22371697207     	DILUPBiCGStab	1.8384157480e-05	1.6932436000e-10	1	1.0927404200e-04	4.6590804850e-10	2	false	GAMG	1.2906383980e-02	9.8400320390e-05	2	true
1.22410682844     	DILUPBiCGStab	1.8373848700e-05	1.6879310600e-10	1	1.0914061340e-04	4.6558818420e-10	2	false	GAMG	1.2903780090e-02	9.8286929610e-05	2	true
1.22449668382     	DILUPBiCGStab	1.8361005870e-05	1.6915176960e-10	1	1.0918104980e-04	4.6609792690e-10	2	false	GAMG	1.2901657570e-02	9.8369405940e-05	2	true
1.22488653952     	DILUPBiCGStab	1.8350559350e-05	1.6859513940e-10	1	1.0904799350e-04	4.6572281830e-10	2	false	GAMG	1.2898996720e-02	9.8253286290e-05	2	true
1.22527639424     	DILUPBiCGStab	1.8337947290e-05	1.6898846710e-10	1	1.0908817750e-04	4.6626236810e-10	2	false	GAMG	1.2897196180e-02	9.8333881750e-05	2	true
1.22566624926     	DILUPBiCGStab	1.8327959460e-05	1.6840762500e-10	1	1.0895990400e-04	4.6587890830e-10	2	false	GAMG	1.2895001280e-02	9.8231299210e-05	2	true
1.2260561033      	DILUPBiCGStab	1.8316125640e-05	1.6883973580e-10	1	1.0898602960e-04	4.6652051070e-10	2	false	GAMG	1.2893165610e-02	9.8339196730e-05	2	true
1.22644595765     	DILUPBiCGStab	1.8305343500e-05	1.6824345960e-10	1	1.0888131670e-04	4.6606683420e-10	2	false	GAMG	1.2890051740e-02	9.8190672390e-05	2	true
1.226835811       	DILUPBiCGStab	1.8292955620e-05	1.6865498580e-10	1	1.0892523950e-04	4.6669744320e-10	2	false	GAMG	1.2887860020e-02	9.8284091800e-05	2	true
1.22722566466     	DILUPBiCGStab	1.8282593380e-05	1.6805390840e-10	1	1.0880064660e-04	4.6618406940e-10	2	false	GAMG	1.2885285140e-02	9.8156835790e-05	2	true
1.22761551732     	DILUPBiCGStab	1.8270309180e-05	1.6846526790e-10	1	1.0884435490e-04	4.6682182520e-10	2	false	GAMG	1.2883363140e-02	9.8253635330e-05	2	true
